title,article_id,ai4epi_fulltext_decision
MicroRNome Analysis Unravels the Molecular Basis of SARS Infection in Bronchoalveolar Stem Cells,PMID_19915717,EXCLUDE
COVID-19 in Pregnant Women and Neonates: A Systematic Review of the Literature with Quality Assessment of the Studies,PMID_32570959,EXCLUDE
Risk Perceptions and Psychological Effects During the Italian COVID-19 Emergency,PMID_33071920,EXCLUDE
The role of macrophages in the resolution of inflammation,PMID_31107246,EXCLUDE
Echinochloa crus-galli genome analysis provides insight into its adaptation and invasiveness as a weed,PMID_29044108,EXCLUDE
Fast-track development of vaccines for SARS-CoV-2: The shots that saved the world,PMID_36263030,EXCLUDE
"Computational Pan-Genomics: Status, Promises and Challenges",DOI_302b4b6d3da2,EXCLUDE
Current forecast of COVID-19 in Mexico: A Bayesian and machine learning approaches,PMID_35061688,EXCLUDE
A Large-scale Drug Repositioning Survey for SARS-CoV-2 Antivirals,PMID_32511357,EXCLUDE
"Spread and control of COVID-19 in China and their associations with population movement, public health emergency measures, and medical resources",DOI_c457ebd6f47d,EXCLUDE
The Deadly Duo of COVID-19 and Cancer!,PMID_33912588,EXCLUDE
Mechanisms of COVID‐19‐induced cardiovascular disease: Is sepsis or exosome the missing link?,PMID_33078408,EXCLUDE
Biology of PIWI-interacting RNAs: new insights into biogenesis and function inside and outside of germlines,PMID_23124062,EXCLUDE
"Phenotype, Susceptibility, Autoimmunity, and Immunotherapy Between Kawasaki Disease and Coronavirus Disease-19 Associated Multisystem Inflammatory Syndrome in Children",PMID_33732254,EXCLUDE
Mapping the Role of Digital Health Technologies in Prevention and Control of COVID-19 Pandemic: Review of the Literature,PMID_34479378,EXCLUDE
Genome assembly with in vitro proximity ligation data and whole-genome triplication in lettuce,PMID_28401891,EXCLUDE
Evidence for a critical contribution of haploinsufficiency in the complex pathogenesis of Marfan syndrome,DOI_a9b2be80bd2c,EXCLUDE
Broad and differential animal ACE2 receptor usage by SARS-CoV-2,DOI_e6a59bafffac,EXCLUDE
Climate change and infectious diseases: What can we expect?,PMID_31285696,EXCLUDE
Conformational state of a 25-mer peptide from the cyclophilin-binding loop of the HIV type 1 capsid protein,PMID_9337866,EXCLUDE
"Experimental population modification of the malaria vector mosquito, Anopheles stephensi",PMID_31856182,EXCLUDE
Preclinical evaluation of safety and immunogenicity of a primary series intranasal COVID-19 vaccine candidate (BBV154) and humoral immunogenicity evaluation of a heterologous prime-boost strategy with COVAXIN (BBV152),PMID_36569867,EXCLUDE
Cross-species virus transmission and its pandemic potential,PMID_35095263,EXCLUDE
A Puzzling Anomaly in the 4-Mer Composition of the Giant Pandoravirus Genomes Reveals a Stringent New Evolutionary Selection Process,PMID_31534042,EXCLUDE
Discovering Motifs in Ranked Lists of DNA Sequences,PMID_17381235,EXCLUDE
Retrospective Analysis of Psychological Factors in COVID-19 Outbreak Among Isolated and Quarantined Agricultural Students in a Borneo University,PMID_33967840,EXCLUDE
Feline Infectious Peritonitis Virus Nsp5 Inhibits Type I Interferon Production by Cleaving NEMO at Multiple Sites,PMID_31905881,EXCLUDE
Using a population-based Kalman estimator to model the COVID-19 epidemic in France: estimating associations between disease transmission and non-pharmaceutical interventions,DOI_ba9b13e5d8a7,EXCLUDE
Venous Thromboembolism in Hospitalized Critical and Noncritical COVID-19 Patients: A Systematic Review and Meta-analysis,PMID_34240001,EXCLUDE
Evaluation and comparison of statistical methods for early temporal detection of outbreaks: A simulation-based study,PMID_28715489,EXCLUDE
Estimation of effects of contact tracing and mask adoption on COVID-19 transmission in San Francisco: a modeling study,PMID_32577672,EXCLUDE
Macrophages and cytokines in the early defence against herpes simplex virus,PMID_16076403,EXCLUDE
Ongoing COVID-19 pandemic: Current Status of Nepal,DOI_2dc016e6f185,EXCLUDE
Pulmonary rehabilitation principles in SARS-COV-2 infection (COVID-19): A guideline for the acute and subacute rehabilitation,DOI_826e581486dc,EXCLUDE
Strategies for Targeting SARS CoV-2: Small Molecule Inhibitors—The Current Status,PMID_33072093,EXCLUDE
Role of Laboratory Medicine Doctors and the Rising Importance on the Infection Control of Medical Facilities,DOI_ce45ee25e58f,EXCLUDE
A Serious Game Designed to Promote Safe Behaviors Among Health Care Workers During the COVID-19 Pandemic: Development of “Escape COVID-19”,PMID_33242312,EXCLUDE
Deep mutational scanning identifies sites in influenza nucleoprotein that affect viral inhibition by MxA,PMID_28346537,EXCLUDE
Amprenavir complexes with HIV‐1 protease and its drug‐resistant mutants altering hydrophobic clusters,PMID_20695887,EXCLUDE
DNA Damage Response Genes and the Development of Cancer Metastasis,PMID_24397478,EXCLUDE
Unraveling Heparan Sulfate Proteoglycan Binding Motif for Cancer Cell Selectivity,PMID_31620357,EXCLUDE
Environmental and health impacts of spraying COVID-19 disinfectants with associated challenges,PMID_34599438,EXCLUDE
"In the era of corona virus: health care professionals’ knowledge, attitudes, and practice of hand hygiene in Saudi primary care centers: a cross-sectional study",PMID_27609728,EXCLUDE
"SARS-CoV-2 Transmission from Presymptomatic Meeting Attendee, Germany",PMID_32392125,EXCLUDE
Chaos theory applied to the outbreak of COVID-19: an ancillary approach to decision making in pandemic context,PMID_32381148,EXCLUDE
Epitope-Binding Characteristics for Risk versus Protective DRB1 Alleles for Visceral Leishmaniasis,PMID_29507109,EXCLUDE
Application of Next Generation Sequencing for Diagnosis and Clinical Management of Drug-Resistant Tuberculosis: Updates on Recent Developments in the Field,PMID_35401475,EXCLUDE
"Prevalence of Perceived Stress, Anxiety, Depression, and Obsessive-Compulsive Symptoms in Health Care Workers and Other Workers in Alberta During the COVID-19 Pandemic: Cross-Sectional Survey",PMID_32915764,EXCLUDE
Functional Evolution in the Plant SQUAMOSA-PROMOTER BINDING PROTEIN-LIKE (SPL) Gene Family,PMID_23577017,EXCLUDE
Recurrent Viral Capture of Cellular Phosphodiesterases that Antagonize OAS-RNase L,PMID_37745432,EXCLUDE
COVID-19 and Oxidative Stress,PMID_33705292,EXCLUDE
Differentially expressed immune response genes in COVID-19 patients based on disease severity,PMID_33780352,EXCLUDE
Systemic and mucosal antibody secretion specific to SARS-CoV-2 during mild versus severe COVID-19,DOI_364226bef5ab,EXCLUDE
Modeling and antitumor studies of a modified L-penetratin peptide targeting E2F in lung cancer and prostate cancer,PMID_30279956,EXCLUDE
eMIC-AntiKP: Estimating minimum inhibitory concentrations of antibiotics towards Klebsiella pneumoniae using deep learning,PMID_36659924,EXCLUDE
Repetitive Elements May Comprise Over Two-Thirds of the Human Genome,PMID_22144907,EXCLUDE
Mapping clustered mutations in cancer reveals APOBEC3 mutagenesis of ecDNA,PMID_35140399,EXCLUDE
Deltagelse i frivilligt arbejde og tidsforbrug på frivilligt arbejde: To sider af samme sag?,DOI_7502be773f25,EXCLUDE
"Identification and purification of a 62,000-dalton protein that binds specifically to the polypyrimidine tract of introns.",PMID_2533575,EXCLUDE
Nrf2-interacting nutrients and COVID-19: time for research to develop adaptation strategies,PMID_33292691,EXCLUDE
SARS-CoV-2 viral budding and entry can be modeled using virus-like particles,PMID_33024964,EXCLUDE
Molecular Typing of ST239-MRSA-III From Diverse Geographic Locations and the Evolution of the SCCmec III Element During Its Intercontinental Spread,DOI_b1f6f79575ae,EXCLUDE
Relationship between Functional Profile of HIV-1 Specific CD8 T Cells and Epitope Variability with the Selection of Escape Mutants in Acute HIV-1 Infection,PMID_21347345,EXCLUDE
"The Psychological Health Status of Healthcare Workers During the COVID-19 Outbreak: A Cross-Sectional Survey Study in Guangdong, China",PMID_33042955,EXCLUDE
Risk estimation and prediction by modeling the transmission of the novel coronavirus (COVID-19) in mainland China excluding Hubei province,DOI_41b852e5f379,EXCLUDE
<i>NF2</i> deficiency promotes tumorigenesis and metastasis by destabilizing adherens junctions,PMID_12695331,EXCLUDE
Early SNS-Based Monitoring System for the COVID-19 Outbreak in Japan: A Population-Level Observational Study,PMID_32475884,EXCLUDE
Influenza Virus and SARS-CoV-2 Vaccines,PMID_34021048,EXCLUDE
Recent developments in antiviral agents against enterovirus 71 infection,PMID_24521134,EXCLUDE
Widespread discrepancy in Nnt genotypes and genetic backgrounds complicates granzyme A and other knockout mouse studies,PMID_35119362,EXCLUDE
Concentration- and pH-Dependent Oligomerization of the Thrombin-Derived C-Terminal Peptide TCP-25,PMID_33228042,EXCLUDE
The SARS-CoV-2 receptor-binding domain elicits a potent neutralizing response without antibody-dependent enhancement,DOI_157525e88cd1,EXCLUDE
COVID-19 and chronic kidney disease: a comprehensive review,PMID_33836039,EXCLUDE
Inflammation-type dysbiosis of the oral microbiome associates with the duration of COVID-19 symptoms and long COVID,PMID_34403368,EXCLUDE
Comparison of Francisella tularensis genomes reveals evolutionary events associated with the emergence of human pathogenic strains,PMID_17550600,EXCLUDE
Broad-spectrum synthetic carbohydrate receptors (SCRs) inhibit viral entry across multiple virus families,PMID_40864723,EXCLUDE
Coinfection of tuberculosis and COVID-19 limits the ability to in vitro respond to SARS-CoV-2,PMID_33713816,EXCLUDE
Advanced Molecular and Immunological Diagnostic Methods to Detect SARS-CoV-2 Infection,PMID_35744711,EXCLUDE
SARS-CoV-2 Infection and the Newborn,PMID_32574287,EXCLUDE
The folded k-spectrum kernel: A machine learning approach to detecting transcription factor binding sites with gapped nucleotide dependencies,PMID_28982128,EXCLUDE
Future agenda for emergency medical service in Korea: from silos to systems,DOI_1b6c8245a787,EXCLUDE
Airway Epithelial Cell Junctions as Targets for Pathogens and Antimicrobial Therapy,PMID_36559113,EXCLUDE
Survey on COVID‑19‑related mortality associated with occupational infection during the first phase of the pandemic: A systematic review,PMID_34815762,EXCLUDE
The variability of the serological response to SARS‐corona virus‐2: Potential resolution of ambiguity through determination of avidity (functional affinity),PMID_32633840,EXCLUDE
COVID-19 and Smoking: What Evidence Needs Our Attention?,PMID_33815131,EXCLUDE
21. Yüzyıl Salgınları,DOI_cd397c99b7bd,EXCLUDE
Microbial Air Quality in Healthcare Facilities,PMID_34207509,EXCLUDE
Circadian disruption and human health,PMID_34596053,EXCLUDE
"The ongoing COVID-19 epidemic in Minas Gerais, Brazil: insights from epidemiological data and SARS-CoV-2 whole genome sequencing",DOI_7d583fea84cc,EXCLUDE
Adaptive Gene Amplification As an Intermediate Step in the Expansion of Virus Host Range,PMID_24626510,EXCLUDE
Identifying the predictors of turnover intention based on psychosocial factors of nurses during the COVID‐19 outbreak,PMID_33960721,EXCLUDE
A computationally designed antigen eliciting broad humoral responses against SARS-CoV-2 and related sarbecoviruses,PMID_37749309,EXCLUDE
Harnessing recombinase polymerase amplification for rapid detection of SARS-CoV-2 in resource-limited settings,DOI_910eb2c3f0b4,EXCLUDE
Assessment of a respiratory face mask for capturing air pollutants and pathogens including human influenza and rhinoviruses,PMID_29707364,EXCLUDE
Rural America and Coronavirus Epidemic: Challenges and Solutions,DOI_fe6e9716fd0d,EXCLUDE
"Gene expression changes linked to antimicrobial resistance, oxidative stress, iron depletion and retained motility are observed when Burkholderia cenocepaciagrows in cystic fibrosis sputum",PMID_18801206,EXCLUDE
Longitudinal Analysis of Memory T-Cell Responses in Survivors of Middle East Respiratory Syndrome,PMID_34893799,EXCLUDE
Rasch Modeling and Multilevel Confirmatory Factor Analysis for the Usability of the Impact of Event Scale-Revised (IES-R) during the COVID-19 Pandemic,PMID_36292305,EXCLUDE
Myocardial Injury during COVID 19: Pembrolizumab Induced Myocarditis or Coronavirus NL63 Myocardial Damage?,DOI_384b8e8ef9b7,EXCLUDE
"Absence of MERS-Coronavirus in Bactrian Camels, Southern Mongolia, November 2014",PMID_26080032,EXCLUDE
Control of Surface Quality of 0.08%&lt;C&lt;0.12% Steel Slabs in Continuous Casting.,DOI_27d9cb484877,EXCLUDE
Pedagogical forms of mobile learning: framing research questions,DOI_673084a0caa7,EXCLUDE
"Natural Products, Alone or in Combination with FDA-Approved Drugs, to Treat COVID-19 and Lung Cancer",PMID_34207313,EXCLUDE
Public health evolutionary biology of antimicrobial resistance: priorities for intervention,PMID_25861381,EXCLUDE
"The origin, evolution, and functional impact of short insertion–deletion variants identified in 179 human genomes",PMID_23478400,EXCLUDE
Rapid Detection of Mycobacterium tuberculosis by Recombinase Polymerase Amplification,PMID_25118698,EXCLUDE
"Immunity, Sex Hormones, and Environmental Factors as Determinants of COVID-19 Disparity in Women",PMID_34484179,EXCLUDE
Expert consensus recommendations to improve diagnosis of ATTR amyloidosis with polyneuropathy,PMID_31907599,EXCLUDE
Longitudinal analysis of T cell receptor repertoires reveals shared patterns of antigen-specific response to SARS-CoV-2 infection,PMID_35439174,EXCLUDE
Seroprevalence of human coronaviruses among patients visiting hospital-based sentinel sites in Uganda,PMID_34134656,EXCLUDE
Humoral immune response and prolonged PCR positivity in a cohort of 1343 SARS-CoV 2 patients in the New York City region,DOI_f8d169f91b2b,EXCLUDE
Review detection of Newcastle disease virus,PMID_35982920,EXCLUDE
Monocyte activation in systemic Covid-19 infection: Assay and rationale,PMID_32861199,EXCLUDE
"Range extension of the Asian green mussel Perna viridis (Linnaeus, 1758) into a Marine Extractive Reserve in Brazil",DOI_d9dd3f18db4b,EXCLUDE
Draft genome sequence of the mulberry tree Morus notabilis,PMID_24048436,EXCLUDE
Assessment of Mutation Susceptibility in DNA Sequences with Word Vectors,DOI_45b84f17baab,EXCLUDE
Acute Disseminated Encephalomyelitis and Acute Hemorrhagic Leukoencephalitis Following COVID-19,PMID_34452974,EXCLUDE
Psychological Impairment and Coping Strategies During the COVID-19 Pandemic Among Students in Pakistan: A Cross-Sectional Analysis,PMID_33087206,EXCLUDE
Single-cell longitudinal analysis of SARS-CoV-2 infection in human airway epithelium,PMID_32511382,EXCLUDE
Cortical Gray Matter Injury in Encephalopathy of Prematurity: Link to Neurodevelopmental Disorders,PMID_32765390,EXCLUDE
"Study Protocol for an Online Questionnaire Survey on Symptoms/Signs, Protective Measures, Level of Awareness and Perception Regarding COVID-19 Outbreak among Dentists. A Global Survey",PMID_32756475,EXCLUDE
Community Health Workers and Pandemic Preparedness: Current and Prospective Roles,PMID_30972316,EXCLUDE
COVID-19 Effects on Livestock Production: A One Welfare Issue,PMID_33195613,EXCLUDE
Rampant C-to-U deamination accounts for the intrinsically high mutation rate in SARS-CoV-2 spike gene,PMID_35508354,EXCLUDE
The Mental Health Consequences of Coronavirus Disease 2019 Pandemic in Dentistry,PMID_32498741,EXCLUDE
Insights into native epitopes of proliferating cell nuclear antigen using recombinant DNA protein products.,PMID_1695666,EXCLUDE
Evaluation of health surveillance activities of hajj 2013 in the hajj embarkation Palangkaraya,DOI_3a7ae8e125b0,EXCLUDE
Liposomes – A Novel Drug Delivery System,DOI_d1d1a0586c7e,EXCLUDE
"The structure, function and evolution of a complete human chromosome 8",PMID_33828295,EXCLUDE
NN-RNALoc: Neural network-based model for prediction of mRNA sub-cellular localization using distance-based sub-sequence profiles,PMID_37708177,EXCLUDE
FAIRE (Formaldehyde-Assisted Isolation of Regulatory Elements) isolates active regulatory elements from human chromatin,PMID_17179217,EXCLUDE
A Cryptic Site of Vulnerability on the Receptor Binding Domain of the SARS-CoV-2 Spike Glycoprotein,DOI_9d2c4a84e412,EXCLUDE
Genome Degradation in Brucella ovis Corresponds with Narrowing of Its Host Range and Tissue Tropism,PMID_19436743,EXCLUDE
Conservation and Evolution of Cis-Regulatory Systems in Ascomycete Fungi,PMID_15534694,EXCLUDE
The RBD Of The Spike Protein Of SARS-Group Coronaviruses Is A Highly Specific Target Of SARS-CoV-2 Antibodies But Not Other Pathogenic Human and Animal Coronavirus Antibodies,PMID_32511572,EXCLUDE
Perspectives of Antidiabetic Drugs in Diabetes With Coronavirus Infections,PMID_33584268,EXCLUDE
miRNAs; a novel strategy for the treatment of COVID‐19,PMID_34180562,EXCLUDE
Impact of the COVID‐19 pandemic on blood supply and demand in the WHO African Region,PMID_33529421,EXCLUDE
Structural Destabilization of DNA Duplexes Containing Single-Base Lesions Investigated by Nanopore Measurements,PMID_24128275,EXCLUDE
Non‐steroidal anti‐inflammatory drugs in management of COVID‐19; A systematic review on current evidence,PMID_32460369,EXCLUDE
Venovenous extracorporeal membrane oxygenation in patients with acute covid-19 associated respiratory failure: comparative effectiveness study,PMID_35508314,EXCLUDE
"Hyperinflammation and Fibrosis in Severe COVID-19 Patients: Galectin-3, a Target Molecule to Consider",PMID_32973815,EXCLUDE
Comparison of viral RNA–host protein interactomes across pathogenic RNA viruses informs rapid antiviral drug discovery for SARS-CoV-2,PMID_34737357,EXCLUDE
Proteomics and Machine Learning Approaches Reveal a Set of Prognostic Markers for COVID-19 Severity With Drug Repurposing Potential,PMID_33995121,EXCLUDE
"Heart Failure in COVID-19 Patients: Prevalence, Incidence and Prognostic Implications",PMID_32833283,EXCLUDE
Diploids in the Cryptococcus neoformans Serotype A Population Homozygous for the α Mating Type Originate via Unisexual Mating,PMID_19180236,EXCLUDE
Severe COVID-19 patients display a back boost of seasonal coronavirus-specific antibodies,DOI_e4fb19afd17a,EXCLUDE
Consumer Behavior in Crisis Situations. Research on the Effects of COVID-19 in Romania,DOI_19bed59a40bb,EXCLUDE
Resistance Determinants and Mobile Genetic Elements of an NDM-1-Encoding Klebsiella pneumoniae Strain,PMID_24905728,EXCLUDE
Global impact of environmental temperature and BCG vaccination coverage on the transmissibility and fatality rate of COVID-19,PMID_33091086,EXCLUDE
Recent Progress in Plasmonic Biosensing Schemes for Virus Detection,PMID_32842601,EXCLUDE
"The impact of the COVID-19 pandemic on stress, mental health and coping behavior in German University students – a longitudinal study before and after the onset of the pandemic",PMID_34256717,EXCLUDE
&lt;strong&gt;Revealing SARS-CoV-2 Functional Druggability Through Multi-Target Cadd Screening of Repurposable Drugs&lt;/strong&gt;,DOI_90bafcdb6c53,EXCLUDE
Increased prevalence and clinical impact of hypocalcaemia in severe COVID-19 distinguishes it from other forms of infective pneumonia,DOI_bdce66419e8b,EXCLUDE
Genetic Variation in an Individual Human Exome,PMID_18704161,EXCLUDE
Medicinal Plants as Sources of Active Molecules Against COVID-19,PMID_32848790,EXCLUDE
"Impact of infectious disease epidemics on tuberculosis diagnostic, management, and prevention services: experiences and lessons from the 2014–2015 Ebola virus disease outbreak in West Africa",PMID_27818362,EXCLUDE
"Prevalence of depression during the SARS, MERS, and COVID-19 pandemics: a protocol for overview of systematic reviews",DOI_fe524d00a275,EXCLUDE
Genetic structure and insecticide resistance characteristics of fall armyworm populations invading China,PMID_32619331,EXCLUDE
Investigating SARS-CoV-2 surface and air contamination in an acute healthcare setting during the peak of the COVID-19 pandemic in London,DOI_8ff09c2a9f68,EXCLUDE
Environmental Issues and Neurological Manifestations Associated with COVID-19 Pandemic: New Aspects of the Disease?,PMID_33139595,EXCLUDE
"On the triad of air PM pollution, pathogenic bioaerosols, and lower respiratory infection",PMID_34236582,EXCLUDE
Phytoplankton primary production in the world's estuarine-coastal ecosystems,DOI_b4d9b985a21d,EXCLUDE
A nanobody-functionalized organic electrochemical transistor for the rapid detection of SARS-CoV-2 and MERS antigens at the physical limit,DOI_3d9322904078,EXCLUDE
"Epidemic Analysis of COVID-19 in Egypt, Qatar and Saudi Arabia using the Generalized SEIR Model",DOI_ced8aa7938d4,EXCLUDE
Diagnostics and Monitoring of COVID-19 Infection &amp;ndash; Current Understanding,DOI_bd4af55b7b1f,EXCLUDE
"The correlation between Interleukin-6 and D-dimer, Serum ferritin, CRP in COVID-19 patients",DOI_c8877318121a,EXCLUDE
Thermal and Spectroscopic Studies of Some Prepared Metal Complexes and Investigation of their Potential Anticancer and Antiviral Drug Activity against SARS-CoV-2 by Molecular Docking Simulation,DOI_a2e137f0e898,EXCLUDE
"Viral etiology of acute respiratory infections in hospitalized children in Novosibirsk City, Russia (2013 – 2017)",PMID_30226876,EXCLUDE
<scp>SARS‐COV</scp>‐2 (<scp>COVID</scp>‐19): Cellular and biochemical properties and pharmacological insights into new therapeutic developments,PMID_32992409,EXCLUDE
Optimizing predictive models to prioritize viral discovery in zoonotic reservoirs,DOI_1a2203cb7b17,EXCLUDE
Rapid evolution of quantitative traits: theoretical perspectives,PMID_24454555,EXCLUDE
"Origin, evolution and global spread of SARS-CoV-2",PMID_33274614,EXCLUDE
"Diastereomeric Recognition of 5’,8-cyclo-2’-Deoxyadenosine Lesions by Human Poly(ADP-ribose) Polymerase 1 in a Biomimetic Model",PMID_30717407,EXCLUDE
"In vitro histone lysine methylation by NSD1, NSD2/MMSET/WHSC1, and NSD3/WHSC1L",DOI_92cc9c215f69,EXCLUDE
The Effect of Strict State Measures on the Epidemiologic Curve of Covid-19 Infection in the Context of a Developing Country: A Simulation From Jordan,DOI_9f3da23be6dd,EXCLUDE
Rabies virus-based COVID-19 vaccine CORAVAX™ induces high levels of neutralizing antibodies against SARS-CoV-2,PMID_33088593,EXCLUDE
Determinants of species-specific utilization of ACE2 by human and animal coronaviruses,PMID_37848611,EXCLUDE
Level of Knowledge Regarding Mpox among Peruvian Physicians during the 2022 Outbreak: A Cross-Sectional Study,PMID_36680012,EXCLUDE
"The roles of Eph receptors, neuropilin-1, P2X7, and CD147 in COVID-19-associated neurodegenerative diseases: inflammasome and JaK inhibitors as potential promising therapies",PMID_35109786,EXCLUDE
Prevention of SIV Rectal Transmission and Priming of T Cell Responses in Macaques after Local Pre-exposure Application of Tenofovir Gel,PMID_18684007,EXCLUDE
Herpes Simplex Viruses: Mechanisms of DNA Replication,PMID_22952399,EXCLUDE
In silico elucidation revealed SARS CoV and MERS CoV Drug Compounds could be Potential Therapeutic Candidates against Post Fusion Core (S2) Protein of Novel Coronavirus (2019-nCov),DOI_42507914f4f0,EXCLUDE
"Equine Influenza A(H3N8) Virus Isolated from Bactrian Camel, Mongolia",PMID_25418532,EXCLUDE
Copper binding to octarepeat peptides of the prion protein monitored by mass spectrometry,PMID_10716185,EXCLUDE
"A Virulent Strain of Deformed Wing Virus (DWV) of Honeybees (Apis mellifera) Prevails after Varroa destructor-Mediated, or In Vitro, Transmission",PMID_24968198,EXCLUDE
Evidence-based Physiotherapy and Functionality in Adult and Pediatric patients with COVID-19,DOI_4c0083400f65,EXCLUDE
Unexpected low burden of coronavirus disease 2019 (COVID-19) in sub-Saharan Africa region despite disastrous predictions: reasons and perspectives,PMID_33796166,EXCLUDE
Inferring Horizontal Gene Transfer,PMID_26020646,EXCLUDE
"A new method for rapid genome classification, clustering, visualization, and novel taxa discovery from metagenome",DOI_033506eb5ab8,EXCLUDE
A Novel Human-Infection-Derived Bacterium Provides Insights into the Evolutionary Origins of Mutualistic Insect–Bacterial Symbioses,PMID_23166503,EXCLUDE
Characterization of antibody response in asymptomatic and symptomatic SARS-CoV-2 infection,PMID_34214116,EXCLUDE
"Evaluation of Knowledge, Practices, Attitude and Anxiety of Pakistan’s Nurses towards COVID-19 during the Current Outbreak in Pakistan",DOI_54b145026fca,EXCLUDE
Plant-Produced Receptor-Binding Domain of SARS-CoV-2 Elicits Potent Neutralizing Responses in Mice and Non-human Primates,PMID_34054909,EXCLUDE
Evaluation of Four Commercial Kits for SARS-CoV-2 Real-Time Reverse-Transcription Polymerase Chain Reaction Approved by Emergency-Use-Authorization in Korea,PMID_32903503,EXCLUDE
Towards the Human Colorectal Cancer Microbiome,PMID_21647227,EXCLUDE
Pathogens and host immunity in the ancient human oral cavity,PMID_24562188,EXCLUDE
Inference and reconstruction of the heimdallarchaeial ancestry of eukaryotes,PMID_37316666,EXCLUDE
The evolutionary significance of certain amino acid substitutions and their consequences for HIV-1 immunogenicity toward HLA’s A*0201 and B*27,PMID_23745018,EXCLUDE
Functionalizing Ferritin Nanoparticles for Vaccine Development,PMID_34683914,EXCLUDE
Parallel computation of genome-scale RNA secondary structure to detect structural constraints on human genome,PMID_27153986,EXCLUDE
Role of Interaction and Nucleoside Diphosphate Kinase B in Regulation of the Cystic Fibrosis Transmembrane Conductance Regulator Function by cAMP-Dependent Protein Kinase A,PMID_26950439,EXCLUDE
Pan-coronavirus fusion inhibitors as the hope for today and tomorrow,PMID_33420956,EXCLUDE
Source-to-sink transport of sugar and regulation by environmental factors,PMID_23898339,EXCLUDE
The index case of SARS-CoV-2 in Scotland,PMID_32205138,EXCLUDE
Saving the sea cucumbers: Using population genomic tools to inform fishery and conservation management of the Fijian sandfish Holothuria (Metriatyla) scabra,PMID_36084062,EXCLUDE
"Third‐trimester placentas of severe acute respiratory syndrome coronavirus 2 (SARS‐CoV‐2)‐positive women: histomorphology, including viral immunohistochemistry and <i>in‐situ</i> hybridization",PMID_32692408,EXCLUDE
"Healthcare system development in the Middle East and North Africa region: Challenges, endeavors and prospective opportunities",PMID_36620278,EXCLUDE
Development of the Stress and Anxiety to Viral Epidemics-9 (SAVE-9) scale for assessing work-related stress and anxiety in healthcare workers in response to COVID-19,DOI_828c0c51083a,EXCLUDE
Oxidative Stress Associated with SARS-Cov-2 (COVID-19) Increases the Severity of the Lung Disease - A Systematic Review,DOI_cb8f34333697,EXCLUDE
Prediction of antibiotic resistance in Escherichia coli from large-scale pan-genome data,PMID_30550564,EXCLUDE
Design of N-Terminal Derivatives from a Novel Dermaseptin Exhibiting Broad-Spectrum Antimicrobial Activity against Isolates from Cystic Fibrosis Patients,PMID_31653005,EXCLUDE
Microbiome-based classification models for fresh produce safety and quality evaluation,PMID_38445872,EXCLUDE
Three Novel Real-Time RT-PCR Assays for Detection of COVID-19 Virus,DOI_35a88bc7a556,EXCLUDE
Educational reconstruction of size-depended-properties in nanotechnology for teaching in tertiary education,DOI_1c0ac7626d53,EXCLUDE
Clinical Characteristics and Diagnostic Challenges of COVID−19: An Update From the Global Perspective,PMID_33505949,EXCLUDE
"FILAMENTOUS FLOWER, a meristem and organ identity gene of Arabidopsis, encodes a protein with a zinc finger and HMG-related domains",PMID_10323860,EXCLUDE
Pathological features of COVID-19-associated lung injury: a preliminary proteomics report based on clinical samples,PMID_33419962,EXCLUDE
Machine Learning Techniques for the Prediction of B-Cell and T-Cell Epitopes as Potential Vaccine Targets with a Specific Focus on SARS-CoV-2 Pathogen: A Review,PMID_35215090,EXCLUDE
Impact of antigen test target failure and testing strategies on the transmission of SARS-CoV-2 variants,PMID_36198689,EXCLUDE
The effectiveness of hand hygiene interventions for preventing community transmission or acquisition of novel coronavirus or influenza infections: a systematic review,PMID_35780111,EXCLUDE
The Psychological Impacts of COVID-19 Home Confinement and Physical Activity: A Structural Equation Model Analysis,PMID_33519638,EXCLUDE
COVID-19 and SARS-CoV-2: Everything we know so far – A comprehensive review,DOI_19f17529da8e,EXCLUDE
A fungal wheat pathogen evolved host specialization by extensive chromosomal rearrangements,PMID_28117833,EXCLUDE
Is povidone iodine mouthwash effective against SARS‐CoV‐2? First in vivo tests,PMID_32615642,EXCLUDE
"The effects of Nigella sativa (Ns), Anthemis hyalina (Ah) and Citrus sinensis (Cs) extracts on the replication of coronavirus and the expression of TRP genes family",PMID_24413991,EXCLUDE
Prognostic factors in Spanish COVID-19 patients: A case series from Barcelona,PMID_32822413,EXCLUDE
Outcomes and mortality associated with atrial arrhythmias among patients hospitalized with COVID‐19,PMID_33017083,EXCLUDE
Commercially available rapid diagnostic tests for the detection of high priority pathogens: status and challenges,PMID_34060546,EXCLUDE
"Efficient detection of factor IX mutations by denaturing high‐performance liquid chromatography in Taiwanese hemophilia B patients, and the identification of two novel mutations",PMID_24656159,EXCLUDE
The discovery and maturation of peptide biologics targeting the small G-protein Cdc42: A bioblockade for Ras-driven signaling,PMID_31959628,EXCLUDE
Molecular characterization of guava (&lt;i&gt;Psidium guajava&lt;/i&gt; L.) germplasm by RAPD analysis,DOI_f40a5a86cf07,EXCLUDE
High-resolution DNA-binding specificity analysis of yeast transcription factors,PMID_19158363,EXCLUDE
What can we estimate from fatality and infectious case data using the Susceptible-Infected-Removed (SIR) model? a case study of Covid-19 pandemic,DOI_e748e67d38f6,EXCLUDE
Repurposing therapeutic agents and herbal medicines to defeat viral nemesis,PMID_32227604,EXCLUDE
