title,article_id,ai4epi_fulltext_decision
Adjusting working conditions and evaluating the risk of infection during the COVID-19 pandemic in different workplace settings in Germany: a study protocol for an explorative modular mixed methods approach,PMID_33208339,EXCLUDE
COVID-19 Preventative Measures: Lessons for Public Health Policy,DOI_b4d2d16846ac,EXCLUDE
A Roadmap for the Molecular Farming of Viral Glycoprotein Vaccines: Engineering Glycosylation and Glycosylation-Directed Folding,PMID_33343609,EXCLUDE
Automation of Infectious Focus Assay for Determination of Filovirus Titers and Direct Comparison to Plaque and TCID50 Assays,PMID_33445537,EXCLUDE
Testing of the Adhesion of Herpes Simplex Virus on Textile Substrates and Its Inactivation by Household Laundry Processes,DOI_c43eb75b5050,EXCLUDE
Genetic Changes at the Glycoprotein Editing Site Associated With Serial Passage of Sudan Virus,PMID_25920319,EXCLUDE
Immunoinformatics for Novel Multi-Epitope Vaccine Development in Canine Parvovirus Infections,PMID_37626677,EXCLUDE
Immune Complexes in Serum and in Cerebrospinal Fluid in African Trypanosomiasis,PMID_6969733,EXCLUDE
Intrahepatic Infiltrating NK and CD8 T Cells Cause Liver Cell Death in Different Phases of Dengue Virus Infection,PMID_23050007,EXCLUDE
Recombinase Polymerase Amplification for Rapid Detection of Zoonotic Pathogens: An Overview,DOI_f22546e22b2c,EXCLUDE
Long-Range Polymerase Chain Reaction Method for Sequencing the Ebola Virus Genome From Ecological and Clinical Samples,PMID_30085166,EXCLUDE
Perspectives on Advancing Countermeasures for Filovirus Disease: Report From a Multisector Meeting,PMID_37596837,EXCLUDE
Hospitalizations After the Persian Gulf War,PMID_9866758,EXCLUDE
Monitoring autochthonous lung tumors induced by somatic CRISPR gene editing in mice using a secreted luciferase,PMID_36192757,EXCLUDE
Antagonism between RSF1 and SR proteins for both splice-site recognition in vitro and Drosophila development,PMID_10090730,EXCLUDE
Tolcapone Potently Inhibits Seminal Amyloid Fibrils Formation and Blocks Entry of Ebola Pseudoviruses,PMID_32425892,EXCLUDE
Poxvirus under the eyes of electron microscope,PMID_36372822,EXCLUDE
Molecular characterization of the constitutive expression of the plasma platelet-activating factor acetylhydrolase gene in macrophages,PMID_12854969,EXCLUDE
Cyanovirin-N Binds Viral Envelope Proteins at the Low-Affinity Carbohydrate Binding Site without Direct Virus Neutralization Ability,PMID_34199200,EXCLUDE
Silencing suppressors: viral weapons for countering host cell defenses,PMID_21528352,EXCLUDE
Effect of Gamma Irradiation on the Antibody Response Measured in Human Serum from Subjects Vaccinated with Recombinant Vesicular Stomatitis Virus–Zaire Ebola Virus Envelope Glycoprotein Vaccine,DOI_becd492a968d,EXCLUDE
Triggering Receptor Expressed on Myeloid Cells-1 Signaling: Protective and Pathogenic Roles on Streptococcal Toxic-Shock-Like Syndrome Caused by Streptococcus suis,PMID_29619033,EXCLUDE
"Citrullination and PAD Enzyme Biology in Type 1 Diabetes – Regulators of Inflammation, Autoimmunity, and Pathology",PMID_34140951,EXCLUDE
Novel Synthetic DNA Immunogens Targeting Latent Expressed Antigens of Epstein–Barr Virus Elicit Potent Cellular Responses and Inhibit Tumor Growth,PMID_31137606,EXCLUDE
Detecting the effects of selection at the population level in six bovine immune genes,PMID_18838007,EXCLUDE
In Vivo Activity of Amodiaquine against Ebola Virus Infection,PMID_31882748,EXCLUDE
Convalescent Plasma Therapy and its Century-Old Untapped Potential for COVID-19,DOI_72f25832d58c,EXCLUDE
Priming with a Simplified Intradermal HIV-1 DNA Vaccine Regimen followed by Boosting with Recombinant HIV-1 MVA Vaccine Is Safe and Immunogenic: A Phase IIa Randomized Clinical Trial,PMID_25875843,EXCLUDE
"Pre-hospital transportation in Western countries for Ebola patients, comparison of guidelines",PMID_25800581,EXCLUDE
ALIX and TSG101 are essential for cellular entry and replication of two porcine alphacoronaviruses,PMID_38489378,EXCLUDE
Measles in adults: A comparison of hospitalised HIV-infected and HIV-uninfected patients,PMID_39391096,EXCLUDE
Early Responses of Natural Killer Cells in Pigs Experimentally Infected with 2009 Pandemic H1N1 Influenza A Virus,PMID_24955764,EXCLUDE
Water molecular structure underpins extreme desiccation tolerance of the resurrection plant Haberlea rhodopensis,PMID_30816196,EXCLUDE
Development of a novel multi‑epitope vaccine against the pathogenic human polyomavirus V6/7 using reverse vaccinology,PMID_38336665,EXCLUDE
The Metaphor of War in Political Discourse on COVID-19 in Uganda,DOI_4cdda86f5a9e,EXCLUDE
The Important Role of Lipid Raft-Mediated Attachment in the Infection of Cultured Cells by Coronavirus Infectious Bronchitis Virus Beaudette Strain,PMID_28081264,EXCLUDE
Ebolavirus Replication and Tetherin/BST-2,PMID_22485110,EXCLUDE
Development of a set of community-informed Ebola messages for Sierra Leone,PMID_28787444,EXCLUDE
"The human collagen beta(1-O)galactosyltransferase, GLT25D1, is a soluble endoplasmic reticulum localized protein",PMID_20470363,EXCLUDE
Air Pollution and Serum C-reactive Protein Concentration in Children,PMID_17827864,EXCLUDE
Sangivamycin is highly effective against SARS-CoV-2 in vitro and has favorable drug properties,PMID_34807849,EXCLUDE
HER2-mediated enhancement of Ebola virus entry,DOI_ff99ae27bfe5,EXCLUDE
Ebolavirus Species-Specific Interferon Antagonism Mediated by VP24,PMID_37243162,EXCLUDE
Anaemia in Acute HIV-1 Subtype C Infection,PMID_18286183,EXCLUDE
Human Polyclonal Antibodies Produced by Transchromosomal Cattle Provide Partial Protection Against Lethal Zaire Ebolavirus Challenge in Rhesus Macaques,PMID_30053153,EXCLUDE
"Human surfactant protein D facilitates SARS-CoV-2 pseudotype binding and entry in DC-SIGN expressing cells, and downregulates spike protein induced inflammation",PMID_35967323,EXCLUDE
Potential of algal metabolites for the development of broad‐spectrum antiviral therapeutics: Possible implications in <scp>COVID</scp>‐19 therapy,PMID_33210447,EXCLUDE
"Risk of COVID-19 in Health Professionals: A Case-Control Study, Portugal",PMID_37753314,EXCLUDE
Cholesterol Oxidase and Its Applications,DOI_bdfccd66d109,EXCLUDE
A controlled estimate of the risk of HIV infection in Ethiopian children with tuberculosis,PMID_11811886,EXCLUDE
Exploring the Immunopathogenesis of Viral Hemorrhagic Fever in Mice with a Humanized Immune System,PMID_29018450,EXCLUDE
Predicting incident fatty liver using simple cardio-metabolic risk factors at baseline,PMID_22770479,EXCLUDE
Oxidative stress index can be a new marker related to disease severity in COVID-19,DOI_a0feceaa15ea,EXCLUDE
Substitution at rt269 in Hepatitis B Virus Polymerase Is a Compensatory Mutation Associated with Multi-Drug Resistance,PMID_26322642,EXCLUDE
Automatic detection of subviral particles in fluorescence microscopy images of Marburg virus infected cells using a convolutional neural network,DOI_ec917dab28d5,EXCLUDE
One Health and Zoonoses,DOI_5a5435ad86c5,UNCLEAR
The Impact of Mouse Passaging of Mycobacterium tuberculosis Strains prior to Virulence Testing in the Mouse and Guinea Pig Aerosol Models,PMID_20422019,EXCLUDE
Emerging roles of the Protein Phosphatase 1 (PP1) in the context of viral infections,PMID_38267954,EXCLUDE
TRANSFORMATIONAL WELLNESS TOURISM SYSTEM MODEL IN THE PANDEMIC ERA,DOI_9ca43fb44ab5,EXCLUDE
Diagnosis and management of angioedema with abdominal involvement: A gastroenterology perspective,PMID_20954277,EXCLUDE
Alphavirus Vectors in Vaccine Development,DOI_cc9a8f1195b7,EXCLUDE
Marburgvirus Nucleoprotein-Capture Enzyme-Linked Immunosorbent Assay Using Monoclonal Antibodies to Recombinant Nucleoprotein: Detection of Authentic Marburgvirus,PMID_17060700,EXCLUDE
Deficient IFN Signaling by Myeloid Cells Leads to MAVS-Dependent Virus-Induced Sepsis,PMID_24743949,EXCLUDE
Exploiting the Reverse Vaccinology Approach to Design Novel Subunit Vaccine against Ebola Virus,DOI_d02bcd64b65a,EXCLUDE
The story of Canada’s Ebola vaccine,PMID_29084758,EXCLUDE
The Deadly Corona Virus (Covid-19),DOI_a1f8831d8959,EXCLUDE
A Novel Bacterium-Like Particle-Based Vaccine Displaying the SUDV Glycoprotein Induces Potent Humoral and Cellular Immune Responses in Mice,PMID_31835785,EXCLUDE
Discovery of New Ginsenol-Like Compounds with High Antiviral Activity,PMID_34833886,EXCLUDE
"Investigation of the Differences in Antithrombin to Heparin Binding among Antithrombin Budapest 3, Basel, and Padua Mutations by Biochemical and In Silico Methods",PMID_33917853,EXCLUDE
"Giants On Clay Feet – COVID-19, infection control, and public health laboratory networks in England, the US, and (West-)Germany (1945-2020)",DOI_85a4a0f0356a,EXCLUDE
Characterization of SARS-CoV-2 N protein reveals multiple functional consequences of the C-terminal domain,PMID_33269347,EXCLUDE
Annexin A2 gene interacting with viral matrix protein to promote bovine ephemeral fever virus release,PMID_32233139,EXCLUDE
Measuring the Strength of Interaction between the Ebola Fusion Peptide and Lipid Rafts: Implications for Membrane Fusion and Virus Infection,PMID_21249196,EXCLUDE
A Cohort Study of Serum Bilirubin Levels and Incident Non-Alcoholic Fatty Liver Disease in Middle Aged Korean Workers,PMID_22615952,EXCLUDE
Economic and operational impact of an improved pathway using rapid molecular diagnostic testing for patients with influenza-like illness in a German emergency department,PMID_30610515,EXCLUDE
Preventing the next pandemic,DOI_c843ea623a5e,EXCLUDE
Alphavirus Replicon DNA Vectors Expressing Ebola GP and VP40 Antigens Induce Humoral and Cellular Immune Responses in Mice,PMID_29375526,EXCLUDE
"Increase of immunity to rubella and interruption of rubella transmission in Gipuzkoa (Basque Country, Spain) after an enhanced vaccination programme",PMID_15310170,EXCLUDE
Checklist for infection control in the emergency department,PMID_33364033,EXCLUDE
Adapted Lethality: What We Can Learn from Guinea Pig-Adapted Ebola Virus Infection Model,PMID_26989413,EXCLUDE
STUDY OF THE INHIBITION POTENTIAL OF REMDESIVIR DERIVATIVES ON MPRO OF SARS-COV-2,DOI_1564b111038e,EXCLUDE
Trends in public health emergencies in the WHO African Region: an analysis of the past two decades public health events from 2001 to 2022,PMID_37813470,INCLUDE
Patient Isolation during Infectious Disease Outbreaks: Arguments for Physical Family Presence,PMID_33294029,EXCLUDE
Ebola Virus and its Public Health Significance: A Review,DOI_89716b0dcaad,EXCLUDE
Package of NDV-Pseudotyped HIV-Luc Virus and Its Application in the Neutralization Assay for NDV Infection,PMID_24937158,EXCLUDE
The Management of Laboratory Biological Safety in Korea,DOI_99125b22e9b0,EXCLUDE
Case Report: COVID-19 and Lassa Fever Coinfection in an Ebola Suspected Patient in Guinea,PMID_35213814,EXCLUDE
How feasible or useful are timeliness metrics as a tool to optimise One Health outbreak responses?,PMID_38991578,EXCLUDE
Establishing a Mouse Model for Sexual Transmission and Male Reproductive Tract Persistence of Ebola Virus,PMID_37102262,EXCLUDE
HIV-1 Tat Promotes Integrin-Mediated HIV Transmission to Dendritic Cells by Binding Env Spikes and Competes Neutralization by Anti-HIV Antibodies,PMID_23152803,EXCLUDE
Deep learning-based recognition of cell structures in fluorescence microscopy sequences with respect to their morphology on cells infected with Marburg virus,DOI_24061f4ee0ea,EXCLUDE
Novel Mechanism of Arenavirus-Induced Liver Pathology,PMID_25822203,EXCLUDE
"A Novel, Live-Attenuated Vesicular Stomatitis Virus Vector Displaying Conformationally Intact, Functional HIV-1 Envelope Trimers That Elicits Potent Cellular and Humoral Responses in Mice",PMID_25215861,EXCLUDE
X-ray Structures of the Post-fusion 6-Helix Bundle of the Human Syncytins and their Functional Implications,PMID_31711961,EXCLUDE
Higher Serum Direct Bilirubin Levels Were Associated with a Lower Risk of Incident Chronic Kidney Disease in Middle Aged Korean Men,DOI_e9d0ca28561f,EXCLUDE
Treatment of congenital fibrinogen deficiency: overview and recent findings,PMID_19851522,EXCLUDE
Selective Targeting of Virus Replication by Proton Pump Inhibitors,PMID_32132561,EXCLUDE
ANTIVIRAL ACTIVITY OF EXTRACTED FRACTION FROM CAMEL URINE AGAINST CORONA AND INFLUENZA A (H1N1) VIRUSES,DOI_0cb041519cd9,EXCLUDE
Inactivated rabies virus vectored SARS-CoV-2 vaccine prevents disease in a Syrian hamster model,PMID_33765062,EXCLUDE
Bioengineering of Tobacco Mosaic Virus to Create a Non-Infectious Positive Control for Ebola Diagnostic Assays,PMID_27030058,EXCLUDE
"World leaders are ignoring worldwide threat of Ebola, says MSF",PMID_25192726,EXCLUDE
The role of regulatory T cells in antigen-induced arthritis: aggravation of arthritis after depletion and amelioration after transfer of CD4+CD25+T cells,PMID_15743476,EXCLUDE
Correction: MF59®-Adjuvanted H5N1 Vaccine Induces Immunologic Memory and Heterotypic Antibody Responses in Non-Elderly and Elderly Adults,DOI_9b0f4ee60342,EXCLUDE
"Diagnostic challenges and pockets of susceptibility identified during a measles outbreak, Luxembourg, 2019",PMID_34085633,EXCLUDE
Towards a COVID-19 symptom triad: The importance of symptom constellations in the SARS-CoV-2 pandemic,PMID_34807925,EXCLUDE
Ebola and Its Global Research Architecture—Need for an Improvement,PMID_26406894,EXCLUDE
Molecular Mechanism of Action of Repurposed Drugs and Traditional Chinese Medicine Used for the Treatment of Patients Infected With COVID-19: A Systematic Scoping Review,DOI_a37722a80dec,EXCLUDE
Electronic medical records in humanitarian emergencies – the development of an Ebola clinical information and patient management system,PMID_28357037,EXCLUDE
Chikungunya Virus Shedding in Semen: A Case Series,PMID_36146686,EXCLUDE
Identification of Potential Novel Inhibitors for Nipah Virus – An in silico Approach,DOI_f40354868534,EXCLUDE
"Persistence of immunological memory as a potential correlate of long-term, vaccine-induced protection against Ebola virus disease in humans",PMID_37727795,EXCLUDE
Effects of glucagon-like peptide-1(7-36)amide on antro-pyloro-duodenal motility in the interdigestive state and with duodenal lipid perfusion in humans,PMID_10764704,EXCLUDE
"Patterns of sexually transmitted infections in adolescents and youth in Dar es Salaam, Tanzania",PMID_16472390,EXCLUDE
Do Antiborrelial Antibodies Suggest Lyme Disease in Cuba?,PMID_15503414,EXCLUDE
Actin Dynamics Regulate Multiple Endosomal Steps during Kaposi's Sarcoma-Associated Herpesvirus Entry and Trafficking in Endothelial Cells,PMID_19593382,EXCLUDE
"Measles and rubella seroprevalence in a population of young adult blood donors, France 2013",PMID_30869022,EXCLUDE
"A Landscape Epidemiological Approach for Predicting Chronic Wasting Disease: A Case Study in Virginia, US",PMID_34504887,EXCLUDE
Ebola Virus Persistence in Semen Ex Vivo,PMID_26811984,EXCLUDE
"Regulation of HTLV-1 Gag budding by Vps4A, Vps4B, and AIP1/Alix",PMID_17601348,EXCLUDE
"Anthrax Outbreaks among Domestic Ruminants Associated with Butchering Infected Livestock and Improper Carcass Disposal in Three Districts of Uganda, 2016-2018",DOI_355b1a6d8d90,EXCLUDE
"Recombinant DNA research : documents relating to ""NIH guidelines for research involving recombinant DNA molecules"" /",DOI_b9df149a5b55,EXCLUDE
Lassa Fever Infection among Healthcare Workers during the 2018 Outbreak in Nigeria,DOI_6442eea417a0,EXCLUDE
Metal-responsive transcription factor-1 (MTF-1) selects different types of metal response elements at low vs. high zinc concentration,PMID_15318811,EXCLUDE
Bat Employs a Conserved MDA5 Gene to Trigger Antiviral Innate Immune Responses,PMID_35677039,EXCLUDE
Inferring the Urban Transmission Potential of Bat Influenza Viruses,PMID_32582567,EXCLUDE
SARS-CoV-2 virus NSP14 Impairs NRF2/HMOX1 activation by targeting Sirtuin 1,PMID_35732914,EXCLUDE
Exclusivity of Cultural Practices Within Emerging Disease Outbreak Responses in Developing Nations Leads to Detrimental Outcomes,PMID_34295872,EXCLUDE
"Production of CXC and CC Chemokines by Human Antigen-Presenting Cells in Response to Lassa Virus or Closely Related Immunogenic Viruses, and in Cynomolgus Monkeys with Lassa Fever",PMID_24421914,EXCLUDE
An intermolecular-split G-quadruplex DNAzyme sensor for dengue virus detection,PMID_35515051,EXCLUDE
Serodiagnosis of Lyme borreliosis—is IgM in serum more harmful than helpful?,PMID_33409833,EXCLUDE
From the scala naturae to the symbiogenetic and dynamic tree of life,DOI_022a42f18566,EXCLUDE
There is still no evidence of SARS‐CoV‐2 laboratory origin: Response to Segreto and Deigin (10.1002/bies.202100137),PMID_34697827,EXCLUDE
Nipah virus and its zoonotic importance: A review,DOI_8a1e4b7cc9ed,EXCLUDE
Ebola virus (&lt;i&gt;Filoviridae: Ebolavirus: Zaire ebolavirus&lt;/i&gt;): fatal adaptation mutations,PMID_33683061,EXCLUDE
mimicINT: A workflow for microbe-host protein interaction inference,PMID_40212988,EXCLUDE
Antagonistic Coevolution of MER Tyrosine Kinase Expression and Function,PMID_28369510,EXCLUDE
Prenatal Immunization to Prevent Viral Disease Outcomes During Pregnancy and Early Life,DOI_3a92f3b644bb,EXCLUDE
"Measles Outbreak after a Post-Honeymoon Period in Mongolia, 2001",PMID_17642531,EXCLUDE
Baculoviruses in Gene Therapy and Personalized Medicine,PMID_33953541,EXCLUDE
Ectopic Neo-Formed Intracellular Membranes in Escherichia coli: A Response to Membrane Protein-Induced Stress Involving Membrane Curvature and Domains,PMID_30181516,EXCLUDE
Binding site plasticity in viral PPxY Late domain recognition by the third WW domain of human NEDD4,PMID_31636332,EXCLUDE
Soluble Glycoprotein Is Not Required for Ebola Virus Virulence in Guinea Pigs,PMID_25957965,EXCLUDE
Improving Pasteurization to Preserve the Biological Components of Donated Human Milk,PMID_30356694,EXCLUDE
Association of Polymorphism in Pri-microRNAs-371-372-373 with the Occurrence of Hepatocellular Carcinoma in Hepatitis B Virus Infected Patients,PMID_22848681,EXCLUDE
Benefits of a European Project on Diagnostics of Highly Pathogenic Agents and Assessment of Potential â€œDual Useâ€ Issues,PMID_25426479,EXCLUDE
"Antihepatitis B Surface Antigen and Hepatitis C Antibodies among Pregnant Women in an Urban Area of Mwanza City, Tanzania",PMID_31316835,EXCLUDE
Synthetic gene-regulatory networks in the opportunistic human pathogen <i>Streptococcus pneumoniae</i>,PMID_33087560,EXCLUDE
Identification of Novel Genetic Risk Loci in Maltese Dogs with Necrotizing Meningoencephalitis and Evidence of a Shared Genetic Risk across Toy Dog Breeds,PMID_25393235,EXCLUDE
"Response to a wild poliovirus type 2 (WPV2)-shedding event following accidental exposure to WPV2, the Netherlands, April 2017",PMID_28597830,EXCLUDE
Interleukin-6: A promising disease severity index for dengue virus infection,DOI_e62fa2325f44,EXCLUDE
Flavivirus and Filovirus EvoPrinters: New alignment tools for the comparative analysis of viral evolution,PMID_28622346,EXCLUDE
"Acute- phase response and iron status markers among pulmonary tuberculosis patients: a cross-sectional study in Mwanza, Tanzania",PMID_19175946,EXCLUDE
Air Evacuation under High-Level Biosafety Containment: The Aeromedical Isolation Team1,PMID_10221876,EXCLUDE
"Genetic Diversity and Antiretroviral Drug Resistance among Drug-Na&amp;#239;ve HIV-1 Infected Pregnant Women Attending Antenatal Clinics in Abidjan, C&amp;#244;te d'Ivoire",DOI_da5b4cc3fcb0,EXCLUDE
The SARS Coronavirus receptor ACE 2 A potential target for antiviral therapy,DOI_cece1d7b4aeb,EXCLUDE
An open-source molecular diagnostic platform approach for outbreak and epidemic preparedness,PMID_33102172,EXCLUDE
Diagnosis of Dengue: Strengths and Limitations of Current Techniques and Prospects for Future Improvements,DOI_176647e83dfb,EXCLUDE
Idiopathic azygos vein aneurysm: a rare cause of mediastinal mass,PMID_10377213,EXCLUDE
Complement C3 vs C5 inhibition in severe COVID-19: early clinical findings reveal differential biological efficacy,DOI_be81316426c0,EXCLUDE
Avibirnavirus VP4 Protein Is a Phosphoprotein and Partially Contributes to the Cleavage of Intermediate Precursor VP4-VP3 Polyprotein,PMID_26046798,EXCLUDE
Ebola Virus NP Binding to Host Protein Phosphatase-1 Regulates  Capsid Formation,PMID_37333330,EXCLUDE
Modulating Neurological Complications of Emerging Infectious Diseases: Mechanistic Approaches to Candidate Phytochemicals,PMID_34764869,EXCLUDE
Transcriptomic comparison of primary human lung cells with lung tissue samples and the human A549 lung cell line highlights cell type specific responses during infections with influenza A virus,PMID_36446841,EXCLUDE
"Spontaneous HBsAg loss in Korean patients: relevance of viral genotypes, S gene mutations, and covalently closed circular DNA copy numbers",PMID_25320728,EXCLUDE
The natural environment and disease: an evolutionary perspective.,PMID_3107702,EXCLUDE
The emerging evidences related to the Inter-relationship between COVID-19 and climate change: A scoping review perspective,DOI_938799c2eb20,EXCLUDE
Molecular Mechanisms That Contribute to Horizontal Transfer of Plasmids by the Bacteriophage SPP1,PMID_29018417,EXCLUDE
"Prothrombin Complex Concentrates for Coagulopathy in Liver Disease: Single‐Center, Clinical Experience in 105 Patients",PMID_30976742,EXCLUDE
Detection of Viral RNA in Tissues following Plasma Clearance from an Ebola Virus Infected Patient,PMID_28056096,EXCLUDE
“There are many fevers”: Communities’ perception and management of Febrile illness and its relationship with human animal interactions in South-Western Uganda,PMID_35192636,EXCLUDE
"Acute Hemorrhagic Fever: Clinical, Epidemiological and Laboratory Aspects in S&amp;#227;o Tom&amp;#233; and Pr&amp;#237;ncipe",DOI_c86ee98eb6f4,EXCLUDE
A Survey on Laboratory Biosafety Status of Public Healthcare Centers in Korea,DOI_b02a43617e35,EXCLUDE
Zinc-Finger Antiviral Protein Inhibits XMRV Infection,PMID_22720057,EXCLUDE
Ebola Virus RNA Stability in Human Blood and Urine in West Africa’s Environmental Conditions,PMID_26812135,EXCLUDE
DIVISION INTO DISTRICTS OF AFRICAN NATURAL FOCI PROVINCE IN THE RELATION TO FILOVIRIDAE-ASSOCIATED FEVERS,DOI_3d71acbf5555,EXCLUDE
Fibrinogen and clot-related phenotypes determined by fibrinogen polymorphisms: Independent and IL-6-interactive associations,PMID_29099861,EXCLUDE
"Filovirus RNA in Fruit Bats, China",PMID_26291173,EXCLUDE
Integrated Bioinformatics-Based Subtractive Genomics Approach to Decipher the Therapeutic Drug Target and Its Possible Intervention against Brucellosis,PMID_36354544,EXCLUDE
Diatoms for Carbon Sequestration and Bio-Based Manufacturing,PMID_32785088,EXCLUDE
"Simultaneous CD8+ T-Cell Immune Response against SARS-Cov-2 S, M, and N Induced by Endogenously Engineered Extracellular Vesicles in Both Spleen and Lungs",PMID_33801926,EXCLUDE
"Transfer of HTLV-1 p8 and Gag to target T-cells depends on VASP, a novel interaction partner of p8",PMID_32997728,EXCLUDE
The Anatomy of the SARS-CoV-2 Biomedical Literature: Introducing the CovidX Network Algorithm for Drug Repurposing Recommendation,PMID_32735546,EXCLUDE
The β-Lactamase Assay: Harnessing a FRET Biosensor to Analyse Viral Fusion Mechanisms,PMID_27347948,EXCLUDE
NY-ESO-1-specific redirected T cells with endogenous TCR knockdown mediate tumor response and cytokine release syndrome,PMID_35768164,EXCLUDE
Weapons of mass destruction—threats and responses,PMID_16096310,EXCLUDE
Safety and Immunogenicity of a rAd35-EnvA Prototype HIV-1 Vaccine in Combination with rAd5-EnvA in Healthy Adults (VRC 012),PMID_27846256,EXCLUDE
<i>Stat1</i>-Deficient Mice Are Not an Appropriate Model for Efficacy Testing of Recombinant Vesicular Stomatitis Virus–Based Filovirus Vaccines,PMID_26022440,EXCLUDE
CLEC2 and CLEC5A: Pathogenic Host Factors in Acute Viral Infections,PMID_31867016,EXCLUDE
Molecular detection of Yaba monkey tumour virus from a vervet monkey,DOI_0618ad5d29b9,EXCLUDE
Fever in a returned traveller from West Africa,PMID_25646284,EXCLUDE
Chemoinformatic Analysis of Psychotropic and Antihistaminic Drugs in the Light of Experimental Anti-SARS-CoV-2 Activities,PMID_33880039,EXCLUDE
Estimating Probabilities of Success of Vaccine and Other Anti-Infective Therapeutic Development Programs,DOI_b4942cb3e11e,EXCLUDE
"Environmental change, sanitation and bubonic plague in Lagos, 1924–31",DOI_20e478b4c291,EXCLUDE
Keap1 recognizes EIAV early accessory protein Rev to promote antiviral defense,PMID_35139135,EXCLUDE
"Bat and Lyssavirus Exposure among Humans in Area that Celebrates Bat Festival, Nigeria, 2010 and 2013",PMID_32568051,EXCLUDE
Serum beta 2-microglobulin and C reactive protein concentrations in viral infections.,DOI_58d1d7e1d2d8,EXCLUDE
Ebola Virus’s Glycoproteins and Entry Mechanism,DOI_af77063873d4,EXCLUDE
A Highly Conserved GEQYQQLR Epitope Has Been Identified in the Nucleoprotein of Ebola Virus by Using an In Silico Approach,PMID_25709646,EXCLUDE
Feasibility of Virtual Reality based Training for Optimising COVID-19 Case Handling in Uganda,PMID_34611655,EXCLUDE
"The crucial role the field epidemiology training program played in preparedness and response to the COVID-19 pandemic in Sierra Leone, January 2020 to August 2022",PMID_40416670,EXCLUDE
A Candidate Therapeutic Monoclonal Antibody Inhibits Both HRSV and HMPV Replication in Mice,PMID_36289776,EXCLUDE
Parallel reductive genome evolution in <i>Desulfovibrio</i> ectosymbionts independently acquired by <i>Trichonympha</i> protists in the termite gut,PMID_32483307,EXCLUDE
A BRIEF DESCRIPTION OF COVID-19 PULMONARY VIRAL INFECTION AND REPURPOSING OF DRUGS FOR ITS TREATMENT,DOI_93f415cb25ad,EXCLUDE
Respiratory syncytial virus M2-1 protein associates non-specifically with viral messenger RNA and with specific cellular messenger RNA transcripts,PMID_34003848,EXCLUDE
Anti-EBOV GP IgGs Lacking α1-3-Galactose and Neu5Gc Prolong Survival and Decrease Blood Viral Load in EBOV-Infected Guinea Pigs,PMID_27280712,EXCLUDE
Cultured human monocytes synthesize and secrete alpha2-macroglobulin.,DOI_7d1994b92d7c,EXCLUDE
Integrated sequence and immunology filovirus database at Los Alamos,PMID_27103629,EXCLUDE
Detection of anti-ebolavirus antibodies in Ghanaian pigs,PMID_36123040,EXCLUDE
Effect of remdesivir post-exposure prophylaxis and treatment on pathogenesis of measles in rhesus macaques,PMID_37081035,EXCLUDE
Comparison of Heterologous Prime-Boost Strategies against Human Immunodeficiency Virus Type 1 Gag Using Negative Stranded RNA Viruses,PMID_23840600,EXCLUDE
Mutagenesis analysis of the zinc-finger antiviral protein,PMID_20226086,EXCLUDE
Prediction of financial time series with the technology of high-order Markov chains,DOI_33f25040eb46,EXCLUDE
Infectious Disease Fight Against Infectious Diseases,PMID_8800275,EXCLUDE
Antagonism of STAT3 signalling by Ebola virus,PMID_34166464,EXCLUDE
No conservation silver lining to Ebola,PMID_25581265,EXCLUDE
Toll-Like Receptor Agonist Augments Virus-Like Particle-Mediated Protection from Ebola Virus with Transient Immune Activation,PMID_24586996,EXCLUDE
Synergistic drug combinations designed to fully suppress SARS-CoV-2 in the lung of COVID-19 patients,PMID_36355808,EXCLUDE
Effects of Climate Change on Emerging and Reemerging Zoonotic Diseases,DOI_e425a9d759ee,EXCLUDE
Inactivated Rabies Virus–Based Ebola Vaccine Preserved by Vaporization Is Heat-Stable and Immunogenic Against Ebola and Protects Against Rabies Challenge,PMID_31374568,EXCLUDE
High-risk human-caused pathogen exposure events from 1975-2016,PMID_35903214,EXCLUDE
Mechanisms of Immunity in Post-Exposure Vaccination against Ebola Virus Infection,PMID_25785602,EXCLUDE
FisB mediates membrane fission during sporulation in <i>Bacillus subtilis</i>,PMID_23388828,EXCLUDE
Bacillus subtilis PgcA moonlights as a phosphoglucosamine mutase in support of peptidoglycan synthesis,PMID_31589605,EXCLUDE
Distinctive features of the respiratory syncytial virus priming loop compared to other non-segmented negative strand RNA viruses,PMID_35731802,EXCLUDE
Abiotic stress protection by ecologically abundant dimethylsulfoniopropionate and its natural and synthetic derivatives: insights from <scp> <i>B</i> </scp> <i>acillus subtilis</i>,PMID_25384455,EXCLUDE
Financing Vaccines for Global Health Security,DOI_b0e169b1e091,EXCLUDE
"Software piracy, inequality and the poor: evidence from Africa",DOI_3cbd16321d21,EXCLUDE
Foodborne zoonotic agents and their food bioterrorism potential: Areview,DOI_7cc6cc18f100,EXCLUDE
"COVID-19- Related Stigma in COVID-19 Survivors in Kampala, Uganda: A Qualitative Study",DOI_f0636e5b8ed8,EXCLUDE
Transcriptional analysis of viral mRNAs reveals common transcription patterns in cells infected by five different filoviruses,PMID_30071116,EXCLUDE
Role of Membrane Rafts in Viral Infection,DOI_bd41f6b45865,EXCLUDE
Up-Regulation of the ATP-Binding Cassette Transporter A1 Inhibits Hepatitis C Virus Infection,PMID_24646941,EXCLUDE
