title,article_id,ai4epi_fulltext_decision
Outer Membrane Vesicles from Neisseria Meningitidis (Proteossome) Used for Nanostructured Zika Virus Vaccine Production,PMID_29844457,EXCLUDE
<i>Wolbachia w</i> Stri Blocks Zika Virus Growth at Two Independent Stages of Viral Replication,PMID_29789369,EXCLUDE
The NLRP3 inflammasome is involved with the pathogenesis of Mayaro virus,PMID_31479495,EXCLUDE
Zika virus degrades the ω-3 fatty acid transporter Mfsd2a in brain microvascular endothelial cells and impairs lipid homeostasis,PMID_31681849,EXCLUDE
A combination of TLR-4 agonist and saponin adjuvants increases antibody diversity and protective efficacy of a recombinant West Nile Virus antigen,PMID_30302281,EXCLUDE
Cathelicidin-Derived Antimicrobial Peptides Inhibit Zika Virus Through Direct Inactivation and Interferon Pathway,PMID_29706959,EXCLUDE
"Sociodemographic and environmental factors associated with dengue, Zika, and chikungunya among adolescents from two Brazilian capitals",PMID_36928657,INCLUDE
"A Large Scale Biorational Approach Using Bacillus thuringiensis israeliensis (Strain AM65-52) for Managing Aedes aegypti Populations to Prevent Dengue, Chikungunya and Zika Transmission",PMID_28199323,EXCLUDE
Neutralization of Zika virus by germline-like human monoclonal antibodies targeting cryptic epitopes on envelope domain III,PMID_29018252,EXCLUDE
Comparison of Prevalence and Associated Factors of Anxiety and Depression Among People Affected by versus People Unaffected by Quarantine During the COVID-19 Epidemic in Southwestern China,PMID_32335579,EXCLUDE
Axl Promotes Zika Virus Entry and Modulates the Antiviral State of Human Sertoli Cells,PMID_31311882,EXCLUDE
Regulation of midgut cell proliferation impacts Aedes aegypti susceptibility to dengue virus,PMID_29782512,EXCLUDE
Is Zika Virus an Emerging TORCH Agent? An Invited Commentary,PMID_28579764,EXCLUDE
Risk factors for Aedes aegypti household pupal persistence in longitudinal entomological household surveys in urban and rural Kenya,PMID_33004074,EXCLUDE
Transient Hearing Loss in Adults Associated With Zika Virus Infection,PMID_27927858,EXCLUDE
The Effect of Permethrin Resistance on Aedes aegypti Transcriptome Following Ingestion of Zika Virus Infected Blood,PMID_30200481,EXCLUDE
Dengue after Zika: characterizing impacts of Zika emergence on endemic dengue transmission,DOI_f88a45f166c0,EXCLUDE
"Trends of Microcephaly and Severe Arthrogryposis in Three Urban Hospitals following the Zika, Chikungunya and Dengue Fever Epidemics of 2016 in Jamaica",DOI_f5087966c16f,INCLUDE
A protective Zika virus E-dimer-based subunit vaccine engineered to abrogate antibody-dependent enhancement of dengue infection,PMID_31477918,EXCLUDE
Neuroanatomical abnormalities in a nonhuman primate model of congenital Zika virus infection,PMID_35261339,EXCLUDE
Serological evidence of Zika virus infection in non-human primates in Zambia,PMID_31154511,EXCLUDE
International travelers and genomics uncover a ‘hidden’ Zika outbreak,DOI_77e0702d21a8,EXCLUDE
Human organoid cultures: transformative new tools for human virus studies,PMID_29656244,EXCLUDE
Zika virus transmission by Brazilian Aedes aegypti and Aedes albopictus is virus dose and temperature-dependent,PMID_32898136,INCLUDE
RTP4 Is a Potent IFN-Inducible Anti-flavivirus Effector Engaged in a Host-Virus Arms Race in Bats and Other Mammals,PMID_33113352,EXCLUDE
Identification of diagnostic peptide regions that distinguish Zika virus from related mosquito-borne Flaviviruses,PMID_28562637,EXCLUDE
Transcriptome Profiling Reveals Pro-Inflammatory Cytokines and Matrix Metalloproteinase Activation in Zika Virus Infected Human Umbilical Vein Endothelial Cells,PMID_31249527,EXCLUDE
Vector control in Zika-affected communities: Local views on community engagement and public health ethics during outbreaks,PMID_32154093,EXCLUDE
Single-cell transcriptional dynamics of flavivirus infection,PMID_29451494,EXCLUDE
Detection of Zika Virus in Urine,PMID_25530324,EXCLUDE
Why is congenital Zika syndrome asymmetrically distributed among human populations?,PMID_30142150,EXCLUDE
Gain without pain: adaptation and increased virulence of Zika virus in vertebrate host without fitness cost in mosquito vector,PMID_37800949,INCLUDE
The Recent Epidemic Spread of Zika Virus Disease,PMID_31105130,EXCLUDE
The Wolbachia mobilome in Culex pipiens includes a putative plasmid,PMID_30837458,EXCLUDE
Novel Vector Control Approaches: The Future for Prevention of Zika Virus Transmission?,PMID_28095418,EXCLUDE
Viral Load and Cytokine Response Profile Does Not Support Antibody-Dependent Enhancement in Dengue-Primed Zika Virus–Infected Patients,PMID_29017246,EXCLUDE
Optimal release of mosquitoes to control dengue transmission,DOI_8649391b3e7c,EXCLUDE
"EBOLA and FDA: reviewing the response to the 2014 outbreak, to find lessons for the future",PMID_28852537,EXCLUDE
Development of Virus-Like-Particle Vaccine and Reporter Assay for Zika Virus,PMID_28794019,EXCLUDE
Laboratory response checklist for infectious disease outbreaks—preparedness and response considerations for emerging threats,PMID_33316001,EXCLUDE
"Seroprevalence of Dengue and Chikungunya Virus Antibodies, French Polynesia, 2014–2015",PMID_29460745,EXCLUDE
Pre-Existing Dengue Immunity Drives a DENV-Biased Plasmablast Response in ZIKV-Infected Patient,PMID_30597938,EXCLUDE
"Epidemiology and genetic diversity of circulating dengue viruses in Medellin, Colombia: a fever surveillance study",PMID_32615988,EXCLUDE
Vector Competence for Zika Virus Changes Depending on the Aedes aegypti’s Region of Origin in Manaus: A Study of an Endemic Brazilian Amazonian City,PMID_36992479,INCLUDE
Zika virus infection modulates the bacterial diversity associated with Aedes aegypti as revealed by metagenomic analysis,PMID_29293631,EXCLUDE
3D Tissue Models as an Effective Tool for Studying Viruses and Vaccine Development,DOI_d0ef482530cb,EXCLUDE
A serological framework to investigate acute primary and post-primary dengue cases reporting across the Philippines,PMID_33243267,EXCLUDE
"Potential of diterpene compounds as antivirals, a review",PMID_34405122,EXCLUDE
Holding back the tiger: Successful control program protects Australia from Aedes albopictus expansion,PMID_28192520,EXCLUDE
"Zika Virus Infection Promotes Local Inflammation, Cell Adhesion Molecule Upregulation, and Leukocyte Recruitment at the Blood-Brain Barrier",PMID_32753493,EXCLUDE
<i>Arabidopsis</i> HAP2/GCS1 is a gamete fusion protein homologous to somatic and viral fusogens,PMID_28137780,EXCLUDE
SARS-CoV-2 Nucleocapsid Protein Targets RIG-I-Like Receptor Pathways to Inhibit the Induction of Interferon Response,PMID_33801464,EXCLUDE
Nationwide profiling of insecticide resistance in Aedes albopictus (Diptera: Culicidae) in Cameroon,PMID_32555588,EXCLUDE
Zika Virus Infection Induces Interleukin-1β-Mediated Inflammatory Responses by Macrophages in the Brain of an Adult Mouse Model,PMID_37191498,EXCLUDE
Genetic diversity and phylogenetic analyses of Asian lineage Zika virus whole genome sequences derived from Culex quinquefasciatus mosquitoes and urine of patients during the 2020 epidemic in Thailand,DOI_7b3703f02c08,EXCLUDE
Amaryllidaceae Alkaloid Cherylline Inhibits the Replication of Dengue and Zika Viruses,PMID_34152811,EXCLUDE
Rational Design of Zika Virus Subunit Vaccine with Enhanced Efficacy,PMID_31189716,EXCLUDE
Control of maternal Zika virus infection during pregnancy is associated with lower antibody titers in a macaque model,PMID_37809089,EXCLUDE
"Medical Students and COVID-19: Knowledge, Attitudes, and Precautionary Measures. A Descriptive Study From Jordan",PMID_32574313,EXCLUDE
Inside-Out: Modeling the link between Zika virus viral dynamics within hosts and transmission to vectors across host species and virus strains,DOI_5af6fa39290e,EXCLUDE
One Health Perspectives on Emerging Public Health Threats,PMID_29207450,EXCLUDE
Zika virus disrupts molecular fingerprinting of human neurospheres,PMID_28112162,EXCLUDE
Pre-existing yellow fever immunity impairs and modulates the antibody response to tick-borne encephalitis vaccination,PMID_31508246,EXCLUDE
Dynamics of dengue and SARS-COV-2 co-infection in an endemic area of Colombia,PMID_35568905,EXCLUDE
Ocular manifestations of recent viral pandemics: A literature review,DOI_59a044b844f9,EXCLUDE
Supramolecular arrangement of the full-length Zika virus NS5,PMID_30951555,EXCLUDE
Support for the Transmission-Clearance Trade-Off Hypothesis from a Study of Zika Virus Delivered by Mosquito Bite to Mice,PMID_31752097,INCLUDE
"Association between socio-environmental factors, coverage by family health teams, and rainfall in the spatial distribution of Zika virus infection in the city of Rio de Janeiro, Brazil, in 2015 and 2016",PMID_34162338,INCLUDE
"Zika Virus Infection in a Cohort of Pregnant Women with Exanthematic Disease in Manaus, Brazilian Amazon",PMID_33260784,INCLUDE
Natural products as Zika antivirals,PMID_35593443,EXCLUDE
Flavivirus maturation leads to the formation of an occupied lipid pocket in the surface glycoproteins,PMID_33623019,EXCLUDE
Zika Virus: The New Rubella Epidemic,DOI_81789f4f82a8,EXCLUDE
Evidence of transovarial transmission of Chikungunya and Dengue viruses in field-caught mosquitoes in Kenya,PMID_32559197,EXCLUDE
Vaccine Strategies Against RNA Viruses: Current Advances and Future Directions,PMID_39772007,EXCLUDE
Highly Efficient Maternal-Fetal Zika Virus Transmission in Pregnant Rhesus Macaques,DOI_8e7808be3b56,EXCLUDE
Application of type-2 heptagonal fuzzy sets with multiple operators in multi-criteria decision-making for identifying risk factors of Zika virus,PMID_40169983,INCLUDE
The amphibian peptide Yodha is virucidal for Zika and dengue viruses,PMID_33436917,EXCLUDE
Dynamics of chikungunya virus transmission in the first year after its introduction in Brazil: A cohort study in an urban community,PMID_38150470,EXCLUDE
Monocyte-Derived Dendritic Cells as Model to Evaluate Species Tropism of Mosquito-Borne Flaviviruses,PMID_30746342,EXCLUDE
Coronavirus Disease 2019 &amp;ndash; COVID-19,DOI_8404b76ca0e6,EXCLUDE
"Differential effects of larval and adult nutrition on female survival, fecundity, and size of the yellow fever mosquito, Aedes aegypti",PMID_33750400,EXCLUDE
"Evaluation of ViroTrack Sero Zika IgG/IgM, a New Rapid and Quantitative Zika Serological Diagnostic Assay",PMID_32512812,EXCLUDE
Evaluation of an Engineered Zika Virus-Like Particle Vaccine Candidate in a Mosquito-Mouse Transmission Model,PMID_36840596,INCLUDE
"Kdr genotyping (V1016I, F1534C) of the Nav channel of Aedes aegypti (L.) mosquito populations in Harris County (Houston), Texas, USA, after Permanone 31–66 field tests and its influence on probability of survival",PMID_34735439,EXCLUDE
A next generation targeted amplicon sequencing method to screen for insecticide resistance mutations in Aedes aegypti populations reveals a rdl mutation in mosquitoes from Cabo Verde,PMID_36512510,EXCLUDE
Primary infection with dengue or Zika virus does not affect the severity of heterologous secondary infection in macaques,DOI_6b8073180a22,EXCLUDE
"MonkeyPox2022Tweets: A Large-Scale Twitter Dataset on the 2022 Monkeypox Outbreak, Findings from Analysis of Tweets, and Open Research Questions",PMID_36412745,EXCLUDE
Flavivirus nonstructural proteins and replication complexes as antiviral drug targets,PMID_36870091,EXCLUDE
Transcriptome Analysis of Response to Zika Virus Infection in Two Aedes albopictus Strains with Different Vector Competence,PMID_36901688,INCLUDE
ScanFold: an approach for genome-wide discovery of local RNA structural elements—applications to Zika virus and HIV,PMID_30627482,EXCLUDE
COVID-19–Related Infodemic and Its Impact on Public Health: A Global Social Media Analysis,PMID_32783794,EXCLUDE
"Real-time monitoring the transmission potential of COVID-19 in Singapore, March 2020",PMID_32493466,EXCLUDE
The burden of global outbreaks: Photos of the daily lives of children with congenital Zika syndrome during the COVID‐19 pandemic,PMID_37596733,EXCLUDE
In Vivo Delivery of a DNA-Encoded Monoclonal Antibody Protects Non-human Primates against Zika Virus,PMID_30962164,EXCLUDE
"Nipah virus in India: past, present and future",DOI_269bd44eff15,EXCLUDE
A REPORT ABOUT ZIKA VIRUS IN BRAZIL,DOI_0be1acd35edb,EXCLUDE
Male contributions during mating increase female survival in the disease vector mosquito Aedes aegypti,PMID_29729859,EXCLUDE
Wolbachia-mediated resistance to Zika virus infection in Aedes aegypti is dominated by diverse transcriptional regulation and weak evolutionary pressures,PMID_37782672,INCLUDE
Zika Virus IgM Detection and Neutralizing Antibody Profiles 12–19 Months after Illness Onset,PMID_30666931,INCLUDE
Skills attained by infants with congenital Zika syndrome: Pilot data from Brazil,PMID_30048541,EXCLUDE
Comparative analysis of protein evolution and RNA structural changes in the genome of pre-epidemic and epidemic Zika virus,DOI_d605d3aad8cc,EXCLUDE
"Microbes increase thermal sensitivity in the mosquito Aedes aegypti, with the potential to change disease distributions",PMID_34292940,EXCLUDE
"Origin of a High-Latitude Population of Aedes aegypti in Washington, DC",PMID_29260658,EXCLUDE
Genome-wide identification of Aedes albopictus long noncoding RNAs and their association with dengue and Zika virus infection,PMID_33481791,EXCLUDE
Establishment and lineage dynamics of the SARS-CoV-2 epidemic in the UK,PMID_33419936,EXCLUDE
Zika virus: a public health perspective,PMID_29406461,EXCLUDE
"The Impact of Health Risk Communication: A Study on the Dengue, Chikungunya, and Zika Epidemics in Curaçao, Analyzed by the Social Amplification of Risk Framework (SARF)",DOI_df7d507edf5f,EXCLUDE
Zika Virus Non-structural Protein 4A Blocks the RLR-MAVS Signaling,PMID_29988497,EXCLUDE
Prolonged Maternal Zika Viremia as a Marker of Adverse Perinatal Outcomes,PMID_33496246,INCLUDE
"Zika virus infections imported from Brazil to Portugal, 2015",PMID_27134823,EXCLUDE
Zika virus has oncolytic activity against glioblastoma stem cells,PMID_28874392,EXCLUDE
<i>Wolbachia</i> enhances insect‐specific flavivirus infection in <i>Aedes aegypti</i> mosquitoes,PMID_29938064,EXCLUDE
Zika virus infection as a cause of congenital brain abnormalities and Guillain-Barré syndrome: systematic review,DOI_2d599486acc4,EXCLUDE
The Role of Temperature in Shaping Mosquito-Borne Viruses Transmission,PMID_33101259,EXCLUDE
Facebook and mosquito-borne disease outbreaks: An analysis of public responses to federal health agencies’ posts about dengue and Zika in 2016,PMID_36962780,EXCLUDE
Pathogenesis of Zika Virus Infection,PMID_36151059,EXCLUDE
"Perspectives on the Zika outbreak: herd immunity, antibody-dependent enhancement and vaccine",PMID_28423096,EXCLUDE
Development and evaluation of a novel high-throughput image-based fluorescent neutralization test for detection of Zika virus infection,PMID_29543803,EXCLUDE
"Zika Virus IgM 25 Months after Symptom Onset, Miami-Dade County, Florida, USA",PMID_31742511,INCLUDE
"Comparative genomics, infectivity and cytopathogenicity of Zika viruses produced by acutely and persistently infected human hematopoietic cell lines",PMID_30192813,EXCLUDE
Remote sensing and artificial intelligence: revolutionizing pest management in agriculture,DOI_981b2517673c,EXCLUDE
Zika Virus Diseases – The New Face of an Ancient Enemy as Global Public Health Emergency (2016): Brief Review and Recent Updates,PMID_28250906,EXCLUDE
A Rapid Zika Diagnostic Assay to Measure Neutralizing Antibodies in Patients,PMID_28283425,EXCLUDE
"Transmission, infectivity, and antibody neutralization of an emerging SARS-CoV-2 variant in California carrying a L452R spike protein mutation",PMID_33758899,EXCLUDE
Principles of dengue virus evolvability derived from genotype-fitness maps in human and mosquito cells,DOI_683c6518cfeb,EXCLUDE
Complete Genome Sequence of a Zika Virus Strain Isolated from the Serum of an Infected Patient in Thailand in 2006,PMID_29519832,EXCLUDE
Efficacy of Wolbachia-Infected Mosquito Deployments for the Control of Dengue,PMID_34107180,EXCLUDE
The Electoral Buzz: Rational Prospective Voting and the Politics of the Zika Epidemic in Brazil,DOI_190ec344c213,EXCLUDE
Characterization of Zika Virus Endocytic Pathways in Human Glioblastoma Cells,PMID_32210929,EXCLUDE
Western Zika Virus in Human Fetal Neural Progenitors Persists Long Term with Partial Cytopathic and Limited Immunogenic Effects,DOI_251befe231d2,EXCLUDE
A functional interaction between GRP78 and Zika virus E protein,DOI_038cf085bdb6,EXCLUDE
"Detection of Yellow Fever Virus in Sylvatic Mosquitoes during Disease Outbreaks of 2017–2018 in Minas Gerais State, Brazil",PMID_31083286,EXCLUDE
The Oncolytic Activity of Zika Viral Therapy in Human Neuroblastoma <i>In Vivo</i> Models Confers a Major Survival Advantage in a CD24-dependent Manner,PMID_38214542,EXCLUDE
Memantine treatment reduces the incidence of flaccid paralysis in a zika virus mouse model of temporary paralysis with similarities to Guillain-Barré syndrome,PMID_34161179,EXCLUDE
Aedes aegypti insecticide resistance underlies the success (and failure) of Wolbachia population replacement,PMID_31919396,EXCLUDE
"Virome Diversity among Mosquito Populations in a Sub-Urban Region of Marseille, France",PMID_33925487,EXCLUDE
Potential mechanisms of Zika‐linked microcephaly,PMID_28383800,EXCLUDE
Microcephaly in Colombia before the Zika outbreak: A systematic literature review,PMID_30184373,EXCLUDE
Identification of Zika virus in immature phases of Aedes aegypti and Aedes albopictus: a surveillance strategy for outbreak anticipation,PMID_31721902,INCLUDE
"Use of Blood Donor Screening Data to Estimate Zika Virus Incidence, Puerto Rico, April–August 2016",PMID_28263141,INCLUDE
Systematic analysis of protein identity between Zika virus and other arthropod-borne viruses,PMID_28670016,EXCLUDE
Mathematical model for the study of the diffusion of Zika. Computational experimentation in Paramaribo and Santa Ana,DOI_5adae5f929b6,INCLUDE
Successes and failures of sixty years of vector control in French Guiana: what is the next step?,PMID_29538490,EXCLUDE
A Comprehensive Review of the Neglected and Emerging Oropouche Virus,PMID_40143366,EXCLUDE
Zika virus: an overview update,PMID_40048580,EXCLUDE
Human footprint is associated with shifts in the assemblages of major vector-borne diseases,PMID_37538395,INCLUDE
Increased blood meal size and feeding frequency compromise Aedes aegypti midgut integrity and enhance dengue virus dissemination,PMID_37910475,EXCLUDE
Vaccine Mediated Protection Against Zika Virus-Induced Congenital Disease,PMID_28708997,INCLUDE
Multiplex PCR method for MinION and Illumina sequencing of Zika and other virus genomes directly from clinical samples,DOI_980f9aebc1a7,EXCLUDE
A Chimeric Zika Virus between Viral Strains MR766 and BeH819015 Highlights a Role for E-glycan Loop in Antibody-mediated Virus Neutralization,PMID_31238493,EXCLUDE
Epidemiological trends of mosquito-borne viral diseases in Pakistan,DOI_c7cbf5c31415,EXCLUDE
"Ocular Findings in Infants With Microcephaly Associated With Presumed Zika Virus Congenital Infection in Salvador, Brazil",PMID_26865554,INCLUDE
Zika virus and neurologic autoimmunity: the putative role of gangliosides,PMID_27001187,EXCLUDE
A mathematical analysis about Zika virus outbreak in Rio de Janeiro,DOI_215b4dc0d7a3,INCLUDE
COVID-19 and Future Disease X in Circular Economy Transition: Redesigning Pandemic Preparedness to Prevent a Global Disaster,PMID_34888566,EXCLUDE
Structures of flavivirus RNA promoters suggest two binding modes with NS5 polymerase,PMID_33953197,EXCLUDE
"Zika Virus Seroprevalence in Two Districts of Chincha, Ica, Peru: A Cross-Sectional Study",PMID_34814106,INCLUDE
"Vector competence of lambda-cyhalothrin resistant Aedes aegypti strains for dengue-2, Zika and chikungunya viruses in Colombia",PMID_36282839,INCLUDE
Digital Participatory Surveillance and the Zika Crisis: Opportunities and Caveats,PMID_27294787,EXCLUDE
A peridomestic Aedes malayensis population in Singapore can transmit yellow fever virus,PMID_31589616,EXCLUDE
"Evolution of Knowledge, Awareness, and Practices regarding Zika Virus from 2016 to 2017",PMID_29348707,EXCLUDE
"Vaccines, inspiring innovation in health",PMID_29789241,EXCLUDE
Direct Activation of Adenosine Monophosphate-Activated Protein Kinase (AMPK) by PF-06409577 Inhibits Flavivirus Infection through Modification of Host Cell Lipid Metabolism,PMID_29712653,EXCLUDE
"Estimating the effects of variation in viremia on mosquito susceptibility, infectiousness, and <i> R <sub>0</sub> </i> of Zika in <i>Aedes aegypti</i>",DOI_eed828bf1397,EXCLUDE
Obatoclax Inhibits Alphavirus Membrane Fusion by Neutralizing the Acidic Environment of Endocytic Compartments,PMID_27993855,EXCLUDE
Differential expression of miRNAs in a human developing neuronal cell line chronically infected with Zika virus,PMID_33849406,EXCLUDE
"Molecular epidemiology of Zika virus and Rubella virus in pregnant women attending Sobi Specialist Hospital Ilorin, Nigeria",DOI_070da1ac56be,INCLUDE
Prior Dengue Virus Infection Is Associated With Increased Viral Load in Patients Infected With Dengue but Not Zika Virus,PMID_31363765,INCLUDE
Inferring the ecological drivers of arboviral outbreaks,DOI_28a614908c98,EXCLUDE
Rapid evolution of enhanced Zika virus virulence during direct vertebrate transmission chains,DOI_bd5870e8be68,EXCLUDE
Innovative strategies and challenges mosquito-borne disease control amidst climate change,PMID_39564491,EXCLUDE
Global Telemedicine Implementation and Integration Within Health Systems to Fight the COVID-19 Pandemic: A Call to Action,PMID_32238336,EXCLUDE
Zika virus-induced hyper excitation precedes death of mouse primary neuron,PMID_29703263,EXCLUDE
Analysis of the <i>Aedes albopictus</i> C6/36 genome provides insight into cell line utility for viral propagation,PMID_29329394,EXCLUDE
Why Did ZIKV Perinatal Outcomes Differ in Distinct Regions of Brazil? An Exploratory Study of Two Cohorts,PMID_33922578,INCLUDE
Current knowledge of vector-borne zoonotic pathogens in Zambia: A clarion call to scaling-up “One Health” research in the wake of emerging and re-emerging infectious diseases,PMID_35120135,EXCLUDE
"Autoregressive spatial modeling of possible cases of dengue, chikungunya, and Zika in the capital of Northeastern Brazil",PMID_34586289,INCLUDE
"The redox-sensing gene Nrf2 affects intestinal homeostasis, insecticide resistance, and Zika virus susceptibility in the mosquito Aedes aegypti",PMID_29685890,INCLUDE
"Towards pathogen inactivation of red blood cells and whole blood targeting viral DNA/RNA: design, technologies, and future prospects for developing countries.",PMID_28488960,EXCLUDE
Cultivated Human Vaginal Microbiome Communities Impact Zika and Herpes Simplex Virus Replication in ex vivo Vaginal Mucosal Cultures,PMID_30692980,EXCLUDE
An iPSC-Derived Myeloid Lineage Model of Herpes Virus Latency and Reactivation,PMID_31649625,EXCLUDE
Infectious Prions in the Pregnancy Microenvironment of Chronic Wasting Disease-Infected Reeves' Muntjac Deer,PMID_28539446,EXCLUDE
Optimization of convolutional neural network hyperparameters for automatic classification of adult mosquitoes,PMID_32663230,EXCLUDE
Zika Virus Infection in Pregnant Women and Microcephaly,PMID_28575919,EXCLUDE
Zika Virus Causing Encephalomyelitis Associated With Immunoactivation,PMID_28053996,EXCLUDE
"Zika among international travellers presenting to GeoSentinel sites, 2012–2019: implications for clinical practice",PMID_32330261,INCLUDE
Ribosomal biogenesis as an emerging target of neurodevelopmental pathologies,PMID_30144322,EXCLUDE
Informing epidemic (research) responses in a timely fashion by knowledge management - a Zika virus use case,DOI_4c33ea198a8c,EXCLUDE
"A decade later, what have we learned from the Zika epidemic in children with intrauterine exposure?",PMID_40618768,EXCLUDE
Zika virus causes testicular atrophy,PMID_28261663,EXCLUDE
Detection of the Northeastern African Rift Valley Fever Virus Lineage During the 2015 Outbreak in Mauritania,PMID_28638845,EXCLUDE
Protective efficacy of a Zika purified inactivated virus vaccine candidate during pregnancy in marmosets,PMID_38368443,EXCLUDE
Risks associated with viral infections during pregnancy,PMID_28459427,EXCLUDE
Women’s Health Perceptions and Beliefs Related to Zika Virus Exposure during the 2016 Outbreak in Northern Brazil,PMID_31933455,EXCLUDE
Temporal variations in international air travel: implications for modelling the spread of infectious diseases,PMID_38630887,INCLUDE
Use of Urea Wash ELISA to Distinguish Zika and Dengue Virus Infections,PMID_29912689,EXCLUDE
Human Brain Organoids as an In Vitro Model System of Viral Infectious Diseases,PMID_35087520,EXCLUDE
"Exploring local and global regression models to estimate the spatial variability of Zika and Chikungunya cases in Recife, Brazil",PMID_32997047,INCLUDE
Pyrethroid insecticides maintain repellent effect on knock-down resistant populations of Aedes aegypti mosquitoes,PMID_29763445,EXCLUDE
Intranasal Immunization for Zika in a Pre-Clinical Model,PMID_38932158,EXCLUDE
A Glimmer of Hope: Recent Updates and Future Challenges in Zika Vaccine Development,PMID_33266129,EXCLUDE
"Replication Variance of African and Asian Lineage Zika Virus Strains in Different Cell Lines, Mosquitoes and Mice",PMID_34207488,INCLUDE
Implications of Zika virus and congenital Zika syndrome for the number of live births in Brazil,PMID_29844186,INCLUDE
COVID-19: A Multidisciplinary Review,PMID_32850602,EXCLUDE
"West Nile Virus and Other Nationally Notifiable Arboviral Diseases — United States, 2016",PMID_29324725,EXCLUDE
Natural Products with Potential to Treat RNA Virus Pathogens Including SARS-CoV-2,PMID_33352046,EXCLUDE
"The impact of city-wide deployment of Wolbachia-carrying mosquitoes on arboviral disease incidence in Medellín and Bello, Colombia: study protocol for an interrupted time-series analysis and a test-negative design study",PMID_34900237,EXCLUDE
The importance of vector control for the control and elimination of vector-borne diseases,PMID_31945061,EXCLUDE
Co-learning during the co-creation of a dengue early warning system for the health sector in Barbados,PMID_34992079,EXCLUDE
Stress responses in flavivirus-infected cells: activation of unfolded protein response and autophagy,PMID_24917859,EXCLUDE
Worldwide survey reveals lower susceptibility of African <i>Aedes aegypti</i> mosquitoes to diverse strains of Zika virus,DOI_0e52472b8812,INCLUDE
Public health delivery in the information age: the role of informatics and technology,PMID_30758258,EXCLUDE
The calendar of epidemics: Seasonal cycles of infectious diseases,PMID_30408114,EXCLUDE
Independent infections of porcine deltacoronavirus among Haitian children,PMID_34789872,EXCLUDE
Structural Influence on the Dominance of Virus-Specific CD4 T Cell Epitopes in Zika Virus Infection,PMID_29899743,EXCLUDE
Species composition and risk of transmission of some Aedes-borne arboviruses in some sites in Northern Ghana,PMID_34061882,EXCLUDE
CD4+ T cells promote humoral immunity and viral control during Zika virus infection,PMID_30677097,EXCLUDE
Replication in the presence of dengue convalescent serum impacts Zika virus neutralization sensitivity and fitness,PMID_36968111,EXCLUDE
"Public Health Emergencies of International Concern: Global, Regional, and Local Responses to Risk",PMID_28379440,EXCLUDE
"Spatio-temporal clusters and patterns of spread of dengue, chikungunya, and Zika in Colombia",DOI_5a6c73eeba10,EXCLUDE
Zika virus seroprevalence in women who gave birth during Zika virus outbreak in Brazil - a prospective observational study,PMID_32964154,INCLUDE
Zika virus: An overview,PMID_28217576,EXCLUDE
"Co-Circulation of West Nile, Usutu, and Tick-Borne Encephalitis Viruses in the Same Area: A Great Challenge for Diagnostic and Blood and Organ Safety",PMID_36851580,EXCLUDE
Recent outbreak of zika virus in India amid ongoing COVID-19 and monkeypox outbreak: A call for action,PMID_36912540,EXCLUDE
Refinement and Analysis of the Mature Zika Virus Cryo-EM Structure at 3.1 Å Resolution,PMID_29958768,EXCLUDE
Zika Virus: An Emerging Worldwide Threat,PMID_28798738,EXCLUDE
"The mixture of cashew nut shell liquid and castor oil results in an efficient larvicide against Aedes aegypti that does not alter embryo-fetal development, reproductive performance or DNA integrity",PMID_29554095,EXCLUDE
Active Human Complement Reduces the Zika Virus Load via Formation of the Membrane-Attack Complex,PMID_30386325,EXCLUDE
Cost-effectiveness of Prophylactic Zika Virus Vaccine in the Americas,PMID_31742512,INCLUDE
"Fatal Leptospira spp./Zika Virus Coinfection—Puerto Rico, 2016",PMID_28722594,EXCLUDE
A Review of the Ongoing Research on Zika Virus Treatment,PMID_29758005,EXCLUDE
Invasiveness of<i>Aedes aegypti</i>and<i>Aedes albopictus</i>and Vectorial Capacity for Chikungunya Virus,PMID_27920173,EXCLUDE
Zika Virus: A Basic Overview of an Emerging Arboviral Infection in the Western Hemisphere,PMID_27021935,EXCLUDE
An autoencoder and artificial neural network-based method to estimate parity status of wild mosquitoes from near-infrared spectra,PMID_32555660,EXCLUDE
Zika virus as a cause of birth defects: Were the teratogenic effects of Zika virus missed for decades?,PMID_36513609,EXCLUDE
Seroprevalence of Zika in Brazil stratified by age and geographic distribution,PMID_37965751,INCLUDE
New Cost-Benefit of Brazilian Technology for Vector Surveillance Using Trapping System,DOI_a93dd01462d8,EXCLUDE
Insect Repellants During Pregnancy in the Era of the Zika Virus,PMID_27548647,EXCLUDE
Cellular Organelles Reorganization During Zika Virus Infection of Human Cells,PMID_32774331,EXCLUDE
Early detection of perceived risk among users of a UK travel health website compared with internet search activity and media coverage during the 2015–2016 Zika virus outbreak: an observational study,PMID_28860226,EXCLUDE
R <sub>0</sub> of COVID-19 and its impact on vaccination coverage: compared with previous outbreaks,PMID_34612165,EXCLUDE
The Evolving Role of Zika Virus Envelope Protein in Viral Entry and Pathogenesis,PMID_40573410,EXCLUDE
<i>N</i>6-methyladenosine modification and METTL3 modulate enterovirus 71 replication,PMID_30364964,EXCLUDE
Structural basis for antibody inhibition of flavivirus NS1–triggered endothelial dysfunction,PMID_33414220,EXCLUDE
"Detection of Zika Virus in April 2013 Patient Samples, Rio de Janeiro, Brazil",PMID_28953451,EXCLUDE
