title,article_id,ai4epi_abstract_decision,downloaded
Optimal release of mosquitoes to control dengue transmission,DOI_8649391b3e7c,EXCLUDE,True
"EBOLA and FDA: reviewing the response to the 2014 outbreak, to find lessons for the future",PMID_28852537,EXCLUDE,True
Development of Virus-Like-Particle Vaccine and Reporter Assay for Zika Virus,PMID_28794019,EXCLUDE,True
Laboratory response checklist for infectious disease outbreaks—preparedness and response considerations for emerging threats,PMID_33316001,EXCLUDE,True
"Seroprevalence of Dengue and Chikungunya Virus Antibodies, French Polynesia, 2014–2015",PMID_29460745,EXCLUDE,True
Pre-Existing Dengue Immunity Drives a DENV-Biased Plasmablast Response in ZIKV-Infected Patient,PMID_30597938,EXCLUDE,True
"Epidemiology and genetic diversity of circulating dengue viruses in Medellin, Colombia: a fever surveillance study",PMID_32615988,EXCLUDE,True
Vector Competence for Zika Virus Changes Depending on the Aedes aegypti’s Region of Origin in Manaus: A Study of an Endemic Brazilian Amazonian City,PMID_36992479,EXCLUDE,True
Zika virus infection modulates the bacterial diversity associated with Aedes aegypti as revealed by metagenomic analysis,PMID_29293631,EXCLUDE,True
3D Tissue Models as an Effective Tool for Studying Viruses and Vaccine Development,DOI_d0ef482530cb,EXCLUDE,True
A serological framework to investigate acute primary and post-primary dengue cases reporting across the Philippines,PMID_33243267,EXCLUDE,True
"Potential of diterpene compounds as antivirals, a review",PMID_34405122,EXCLUDE,True
Holding back the tiger: Successful control program protects Australia from Aedes albopictus expansion,PMID_28192520,EXCLUDE,True
"Zika Virus Infection Promotes Local Inflammation, Cell Adhesion Molecule Upregulation, and Leukocyte Recruitment at the Blood-Brain Barrier",PMID_32753493,EXCLUDE,True
<i>Arabidopsis</i> HAP2/GCS1 is a gamete fusion protein homologous to somatic and viral fusogens,PMID_28137780,EXCLUDE,True
SARS-CoV-2 Nucleocapsid Protein Targets RIG-I-Like Receptor Pathways to Inhibit the Induction of Interferon Response,PMID_33801464,EXCLUDE,True
Nationwide profiling of insecticide resistance in Aedes albopictus (Diptera: Culicidae) in Cameroon,PMID_32555588,EXCLUDE,True
Zika Virus Infection Induces Interleukin-1β-Mediated Inflammatory Responses by Macrophages in the Brain of an Adult Mouse Model,PMID_37191498,EXCLUDE,True
Genetic diversity and phylogenetic analyses of Asian lineage Zika virus whole genome sequences derived from Culex quinquefasciatus mosquitoes and urine of patients during the 2020 epidemic in Thailand,DOI_7b3703f02c08,INCLUDE,True
Amaryllidaceae Alkaloid Cherylline Inhibits the Replication of Dengue and Zika Viruses,PMID_34152811,EXCLUDE,True
Rational Design of Zika Virus Subunit Vaccine with Enhanced Efficacy,PMID_31189716,EXCLUDE,True
Control of maternal Zika virus infection during pregnancy is associated with lower antibody titers in a macaque model,PMID_37809089,EXCLUDE,True
"Medical Students and COVID-19: Knowledge, Attitudes, and Precautionary Measures. A Descriptive Study From Jordan",PMID_32574313,EXCLUDE,True
Inside-Out: Modeling the link between Zika virus viral dynamics within hosts and transmission to vectors across host species and virus strains,DOI_5af6fa39290e,INCLUDE,True
One Health Perspectives on Emerging Public Health Threats,PMID_29207450,EXCLUDE,True
Zika virus disrupts molecular fingerprinting of human neurospheres,PMID_28112162,EXCLUDE,True
Pre-existing yellow fever immunity impairs and modulates the antibody response to tick-borne encephalitis vaccination,PMID_31508246,EXCLUDE,True
Dynamics of dengue and SARS-COV-2 co-infection in an endemic area of Colombia,PMID_35568905,EXCLUDE,True
Ocular manifestations of recent viral pandemics: A literature review,DOI_59a044b844f9,EXCLUDE,True
Supramolecular arrangement of the full-length Zika virus NS5,PMID_30951555,EXCLUDE,True
Support for the Transmission-Clearance Trade-Off Hypothesis from a Study of Zika Virus Delivered by Mosquito Bite to Mice,PMID_31752097,EXCLUDE,True
"Association between socio-environmental factors, coverage by family health teams, and rainfall in the spatial distribution of Zika virus infection in the city of Rio de Janeiro, Brazil, in 2015 and 2016",PMID_34162338,INCLUDE,True
"Zika Virus Infection in a Cohort of Pregnant Women with Exanthematic Disease in Manaus, Brazilian Amazon",PMID_33260784,INCLUDE,True
Natural products as Zika antivirals,PMID_35593443,EXCLUDE,True
Flavivirus maturation leads to the formation of an occupied lipid pocket in the surface glycoproteins,PMID_33623019,EXCLUDE,True
Zika Virus: The New Rubella Epidemic,DOI_81789f4f82a8,EXCLUDE,True
Evidence of transovarial transmission of Chikungunya and Dengue viruses in field-caught mosquitoes in Kenya,PMID_32559197,EXCLUDE,True
Vaccine Strategies Against RNA Viruses: Current Advances and Future Directions,PMID_39772007,EXCLUDE,True
Highly Efficient Maternal-Fetal Zika Virus Transmission in Pregnant Rhesus Macaques,DOI_8e7808be3b56,EXCLUDE,True
Application of type-2 heptagonal fuzzy sets with multiple operators in multi-criteria decision-making for identifying risk factors of Zika virus,PMID_40169983,INCLUDE,True
The amphibian peptide Yodha is virucidal for Zika and dengue viruses,PMID_33436917,EXCLUDE,True
Dynamics of chikungunya virus transmission in the first year after its introduction in Brazil: A cohort study in an urban community,PMID_38150470,EXCLUDE,True
Monocyte-Derived Dendritic Cells as Model to Evaluate Species Tropism of Mosquito-Borne Flaviviruses,PMID_30746342,EXCLUDE,True
Coronavirus Disease 2019 &amp;ndash; COVID-19,DOI_8404b76ca0e6,EXCLUDE,True
"Differential effects of larval and adult nutrition on female survival, fecundity, and size of the yellow fever mosquito, Aedes aegypti",PMID_33750400,EXCLUDE,True
"Evaluation of ViroTrack Sero Zika IgG/IgM, a New Rapid and Quantitative Zika Serological Diagnostic Assay",PMID_32512812,EXCLUDE,True
Evaluation of an Engineered Zika Virus-Like Particle Vaccine Candidate in a Mosquito-Mouse Transmission Model,PMID_36840596,EXCLUDE,True
"Kdr genotyping (V1016I, F1534C) of the Nav channel of Aedes aegypti (L.) mosquito populations in Harris County (Houston), Texas, USA, after Permanone 31–66 field tests and its influence on probability of survival",PMID_34735439,EXCLUDE,True
A next generation targeted amplicon sequencing method to screen for insecticide resistance mutations in Aedes aegypti populations reveals a rdl mutation in mosquitoes from Cabo Verde,PMID_36512510,EXCLUDE,True
Primary infection with dengue or Zika virus does not affect the severity of heterologous secondary infection in macaques,DOI_6b8073180a22,EXCLUDE,True
"MonkeyPox2022Tweets: A Large-Scale Twitter Dataset on the 2022 Monkeypox Outbreak, Findings from Analysis of Tweets, and Open Research Questions",PMID_36412745,EXCLUDE,True
Flavivirus nonstructural proteins and replication complexes as antiviral drug targets,PMID_36870091,EXCLUDE,True
Transcriptome Analysis of Response to Zika Virus Infection in Two Aedes albopictus Strains with Different Vector Competence,PMID_36901688,INCLUDE,True
ScanFold: an approach for genome-wide discovery of local RNA structural elements—applications to Zika virus and HIV,PMID_30627482,EXCLUDE,True
COVID-19–Related Infodemic and Its Impact on Public Health: A Global Social Media Analysis,PMID_32783794,EXCLUDE,True
"Real-time monitoring the transmission potential of COVID-19 in Singapore, March 2020",PMID_32493466,EXCLUDE,True
The burden of global outbreaks: Photos of the daily lives of children with congenital Zika syndrome during the COVID‐19 pandemic,PMID_37596733,EXCLUDE,True
In Vivo Delivery of a DNA-Encoded Monoclonal Antibody Protects Non-human Primates against Zika Virus,PMID_30962164,EXCLUDE,True
"Nipah virus in India: past, present and future",DOI_269bd44eff15,EXCLUDE,True
A REPORT ABOUT ZIKA VIRUS IN BRAZIL,DOI_0be1acd35edb,EXCLUDE,True
Male contributions during mating increase female survival in the disease vector mosquito Aedes aegypti,PMID_29729859,EXCLUDE,True
Wolbachia-mediated resistance to Zika virus infection in Aedes aegypti is dominated by diverse transcriptional regulation and weak evolutionary pressures,PMID_37782672,EXCLUDE,True
Zika Virus IgM Detection and Neutralizing Antibody Profiles 12–19 Months after Illness Onset,PMID_30666931,EXCLUDE,True
Skills attained by infants with congenital Zika syndrome: Pilot data from Brazil,PMID_30048541,EXCLUDE,True
Comparative analysis of protein evolution and RNA structural changes in the genome of pre-epidemic and epidemic Zika virus,DOI_d605d3aad8cc,EXCLUDE,True
"Microbes increase thermal sensitivity in the mosquito Aedes aegypti, with the potential to change disease distributions",PMID_34292940,EXCLUDE,True
"Origin of a High-Latitude Population of Aedes aegypti in Washington, DC",PMID_29260658,EXCLUDE,True
Genome-wide identification of Aedes albopictus long noncoding RNAs and their association with dengue and Zika virus infection,PMID_33481791,EXCLUDE,True
Establishment and lineage dynamics of the SARS-CoV-2 epidemic in the UK,PMID_33419936,EXCLUDE,True
Zika virus: a public health perspective,PMID_29406461,EXCLUDE,True
"The Impact of Health Risk Communication: A Study on the Dengue, Chikungunya, and Zika Epidemics in Curaçao, Analyzed by the Social Amplification of Risk Framework (SARF)",DOI_df7d507edf5f,EXCLUDE,True
Zika Virus Non-structural Protein 4A Blocks the RLR-MAVS Signaling,PMID_29988497,EXCLUDE,True
Prolonged Maternal Zika Viremia as a Marker of Adverse Perinatal Outcomes,PMID_33496246,INCLUDE,True
"Zika virus infections imported from Brazil to Portugal, 2015",PMID_27134823,INCLUDE,True
Zika virus has oncolytic activity against glioblastoma stem cells,PMID_28874392,EXCLUDE,True
<i>Wolbachia</i> enhances insect‐specific flavivirus infection in <i>Aedes aegypti</i> mosquitoes,PMID_29938064,EXCLUDE,True
Zika virus infection as a cause of congenital brain abnormalities and Guillain-Barré syndrome: systematic review,DOI_2d599486acc4,EXCLUDE,True
The Role of Temperature in Shaping Mosquito-Borne Viruses Transmission,PMID_33101259,EXCLUDE,True
Facebook and mosquito-borne disease outbreaks: An analysis of public responses to federal health agencies’ posts about dengue and Zika in 2016,PMID_36962780,EXCLUDE,True
Pathogenesis of Zika Virus Infection,PMID_36151059,EXCLUDE,True
"Perspectives on the Zika outbreak: herd immunity, antibody-dependent enhancement and vaccine",PMID_28423096,EXCLUDE,True
Development and evaluation of a novel high-throughput image-based fluorescent neutralization test for detection of Zika virus infection,PMID_29543803,EXCLUDE,True
"Zika Virus IgM 25 Months after Symptom Onset, Miami-Dade County, Florida, USA",PMID_31742511,INCLUDE,True
"Comparative genomics, infectivity and cytopathogenicity of Zika viruses produced by acutely and persistently infected human hematopoietic cell lines",PMID_30192813,EXCLUDE,True
Remote sensing and artificial intelligence: revolutionizing pest management in agriculture,DOI_981b2517673c,EXCLUDE,True
Zika Virus Diseases – The New Face of an Ancient Enemy as Global Public Health Emergency (2016): Brief Review and Recent Updates,PMID_28250906,EXCLUDE,True
A Rapid Zika Diagnostic Assay to Measure Neutralizing Antibodies in Patients,PMID_28283425,EXCLUDE,True
"Transmission, infectivity, and antibody neutralization of an emerging SARS-CoV-2 variant in California carrying a L452R spike protein mutation",PMID_33758899,EXCLUDE,True
Principles of dengue virus evolvability derived from genotype-fitness maps in human and mosquito cells,DOI_683c6518cfeb,EXCLUDE,True
Complete Genome Sequence of a Zika Virus Strain Isolated from the Serum of an Infected Patient in Thailand in 2006,PMID_29519832,EXCLUDE,True
Efficacy of Wolbachia-Infected Mosquito Deployments for the Control of Dengue,PMID_34107180,EXCLUDE,True
The Electoral Buzz: Rational Prospective Voting and the Politics of the Zika Epidemic in Brazil,DOI_190ec344c213,EXCLUDE,True
Characterization of Zika Virus Endocytic Pathways in Human Glioblastoma Cells,PMID_32210929,EXCLUDE,True
Western Zika Virus in Human Fetal Neural Progenitors Persists Long Term with Partial Cytopathic and Limited Immunogenic Effects,DOI_251befe231d2,EXCLUDE,True
A functional interaction between GRP78 and Zika virus E protein,DOI_038cf085bdb6,EXCLUDE,True
"Detection of Yellow Fever Virus in Sylvatic Mosquitoes during Disease Outbreaks of 2017–2018 in Minas Gerais State, Brazil",PMID_31083286,EXCLUDE,True
The Oncolytic Activity of Zika Viral Therapy in Human Neuroblastoma <i>In Vivo</i> Models Confers a Major Survival Advantage in a CD24-dependent Manner,PMID_38214542,EXCLUDE,True
Memantine treatment reduces the incidence of flaccid paralysis in a zika virus mouse model of temporary paralysis with similarities to Guillain-Barré syndrome,PMID_34161179,EXCLUDE,True
Aedes aegypti insecticide resistance underlies the success (and failure) of Wolbachia population replacement,PMID_31919396,EXCLUDE,True
"Virome Diversity among Mosquito Populations in a Sub-Urban Region of Marseille, France",PMID_33925487,EXCLUDE,True
Potential mechanisms of Zika‐linked microcephaly,PMID_28383800,EXCLUDE,True
Microcephaly in Colombia before the Zika outbreak: A systematic literature review,PMID_30184373,EXCLUDE,True
Identification of Zika virus in immature phases of Aedes aegypti and Aedes albopictus: a surveillance strategy for outbreak anticipation,PMID_31721902,EXCLUDE,True
"Use of Blood Donor Screening Data to Estimate Zika Virus Incidence, Puerto Rico, April–August 2016",PMID_28263141,INCLUDE,True
Systematic analysis of protein identity between Zika virus and other arthropod-borne viruses,PMID_28670016,EXCLUDE,True
Mathematical model for the study of the diffusion of Zika. Computational experimentation in Paramaribo and Santa Ana,DOI_5adae5f929b6,EXCLUDE,True
Successes and failures of sixty years of vector control in French Guiana: what is the next step?,PMID_29538490,EXCLUDE,True
A Comprehensive Review of the Neglected and Emerging Oropouche Virus,PMID_40143366,EXCLUDE,True
Zika virus: an overview update,PMID_40048580,EXCLUDE,True
Human footprint is associated with shifts in the assemblages of major vector-borne diseases,PMID_37538395,INCLUDE,True
Increased blood meal size and feeding frequency compromise Aedes aegypti midgut integrity and enhance dengue virus dissemination,PMID_37910475,EXCLUDE,True
Vaccine Mediated Protection Against Zika Virus-Induced Congenital Disease,PMID_28708997,EXCLUDE,True
Multiplex PCR method for MinION and Illumina sequencing of Zika and other virus genomes directly from clinical samples,DOI_980f9aebc1a7,EXCLUDE,True
A Chimeric Zika Virus between Viral Strains MR766 and BeH819015 Highlights a Role for E-glycan Loop in Antibody-mediated Virus Neutralization,PMID_31238493,EXCLUDE,True
Epidemiological trends of mosquito-borne viral diseases in Pakistan,DOI_c7cbf5c31415,EXCLUDE,True
"Ocular Findings in Infants With Microcephaly Associated With Presumed Zika Virus Congenital Infection in Salvador, Brazil",PMID_26865554,EXCLUDE,True
Zika virus and neurologic autoimmunity: the putative role of gangliosides,PMID_27001187,EXCLUDE,True
A mathematical analysis about Zika virus outbreak in Rio de Janeiro,DOI_215b4dc0d7a3,INCLUDE,True
COVID-19 and Future Disease X in Circular Economy Transition: Redesigning Pandemic Preparedness to Prevent a Global Disaster,PMID_34888566,EXCLUDE,True
Structures of flavivirus RNA promoters suggest two binding modes with NS5 polymerase,PMID_33953197,EXCLUDE,True
"Zika Virus Seroprevalence in Two Districts of Chincha, Ica, Peru: A Cross-Sectional Study",PMID_34814106,EXCLUDE,True
"Vector competence of lambda-cyhalothrin resistant Aedes aegypti strains for dengue-2, Zika and chikungunya viruses in Colombia",PMID_36282839,INCLUDE,True
Digital Participatory Surveillance and the Zika Crisis: Opportunities and Caveats,PMID_27294787,EXCLUDE,True
A peridomestic Aedes malayensis population in Singapore can transmit yellow fever virus,PMID_31589616,EXCLUDE,True
"Evolution of Knowledge, Awareness, and Practices regarding Zika Virus from 2016 to 2017",PMID_29348707,EXCLUDE,True
"Vaccines, inspiring innovation in health",PMID_29789241,EXCLUDE,True
Direct Activation of Adenosine Monophosphate-Activated Protein Kinase (AMPK) by PF-06409577 Inhibits Flavivirus Infection through Modification of Host Cell Lipid Metabolism,PMID_29712653,EXCLUDE,True
"Estimating the effects of variation in viremia on mosquito susceptibility, infectiousness, and <i> R <sub>0</sub> </i> of Zika in <i>Aedes aegypti</i>",DOI_eed828bf1397,INCLUDE,True
Obatoclax Inhibits Alphavirus Membrane Fusion by Neutralizing the Acidic Environment of Endocytic Compartments,PMID_27993855,EXCLUDE,True
Differential expression of miRNAs in a human developing neuronal cell line chronically infected with Zika virus,PMID_33849406,EXCLUDE,True
"Molecular epidemiology of Zika virus and Rubella virus in pregnant women attending Sobi Specialist Hospital Ilorin, Nigeria",DOI_070da1ac56be,INCLUDE,True
Prior Dengue Virus Infection Is Associated With Increased Viral Load in Patients Infected With Dengue but Not Zika Virus,PMID_31363765,EXCLUDE,True
Inferring the ecological drivers of arboviral outbreaks,DOI_28a614908c98,EXCLUDE,True
Rapid evolution of enhanced Zika virus virulence during direct vertebrate transmission chains,DOI_bd5870e8be68,EXCLUDE,True
Innovative strategies and challenges mosquito-borne disease control amidst climate change,PMID_39564491,EXCLUDE,True
Global Telemedicine Implementation and Integration Within Health Systems to Fight the COVID-19 Pandemic: A Call to Action,PMID_32238336,EXCLUDE,True
Zika virus-induced hyper excitation precedes death of mouse primary neuron,PMID_29703263,EXCLUDE,True
Analysis of the <i>Aedes albopictus</i> C6/36 genome provides insight into cell line utility for viral propagation,PMID_29329394,EXCLUDE,True
Why Did ZIKV Perinatal Outcomes Differ in Distinct Regions of Brazil? An Exploratory Study of Two Cohorts,PMID_33922578,INCLUDE,True
Current knowledge of vector-borne zoonotic pathogens in Zambia: A clarion call to scaling-up “One Health” research in the wake of emerging and re-emerging infectious diseases,PMID_35120135,EXCLUDE,True
"Autoregressive spatial modeling of possible cases of dengue, chikungunya, and Zika in the capital of Northeastern Brazil",PMID_34586289,INCLUDE,True
"The redox-sensing gene Nrf2 affects intestinal homeostasis, insecticide resistance, and Zika virus susceptibility in the mosquito Aedes aegypti",PMID_29685890,EXCLUDE,True
"Towards pathogen inactivation of red blood cells and whole blood targeting viral DNA/RNA: design, technologies, and future prospects for developing countries.",PMID_28488960,EXCLUDE,True
Cultivated Human Vaginal Microbiome Communities Impact Zika and Herpes Simplex Virus Replication in ex vivo Vaginal Mucosal Cultures,PMID_30692980,EXCLUDE,True
An iPSC-Derived Myeloid Lineage Model of Herpes Virus Latency and Reactivation,PMID_31649625,EXCLUDE,True
Infectious Prions in the Pregnancy Microenvironment of Chronic Wasting Disease-Infected Reeves' Muntjac Deer,PMID_28539446,EXCLUDE,True
Optimization of convolutional neural network hyperparameters for automatic classification of adult mosquitoes,PMID_32663230,EXCLUDE,True
Zika Virus Infection in Pregnant Women and Microcephaly,PMID_28575919,EXCLUDE,True
Zika Virus Causing Encephalomyelitis Associated With Immunoactivation,PMID_28053996,EXCLUDE,True
"Zika among international travellers presenting to GeoSentinel sites, 2012–2019: implications for clinical practice",PMID_32330261,INCLUDE,True
Ribosomal biogenesis as an emerging target of neurodevelopmental pathologies,PMID_30144322,EXCLUDE,True
Informing epidemic (research) responses in a timely fashion by knowledge management - a Zika virus use case,DOI_4c33ea198a8c,EXCLUDE,True
"A decade later, what have we learned from the Zika epidemic in children with intrauterine exposure?",PMID_40618768,EXCLUDE,True
Zika virus causes placental pyroptosis and associated adverse fetal outcomes by activating GSDME,PMID_35972780,EXCLUDE,True
Zika virus causes testicular atrophy,PMID_28261663,EXCLUDE,True
Detection of the Northeastern African Rift Valley Fever Virus Lineage During the 2015 Outbreak in Mauritania,PMID_28638845,EXCLUDE,True
Protective efficacy of a Zika purified inactivated virus vaccine candidate during pregnancy in marmosets,PMID_38368443,EXCLUDE,True
Risks associated with viral infections during pregnancy,PMID_28459427,EXCLUDE,True
Women’s Health Perceptions and Beliefs Related to Zika Virus Exposure during the 2016 Outbreak in Northern Brazil,PMID_31933455,EXCLUDE,True
Temporal variations in international air travel: implications for modelling the spread of infectious diseases,PMID_38630887,INCLUDE,True
Use of Urea Wash ELISA to Distinguish Zika and Dengue Virus Infections,PMID_29912689,EXCLUDE,True
Human Brain Organoids as an In Vitro Model System of Viral Infectious Diseases,PMID_35087520,EXCLUDE,True
"Exploring local and global regression models to estimate the spatial variability of Zika and Chikungunya cases in Recife, Brazil",PMID_32997047,INCLUDE,True
Pyrethroid insecticides maintain repellent effect on knock-down resistant populations of Aedes aegypti mosquitoes,PMID_29763445,EXCLUDE,True
Intranasal Immunization for Zika in a Pre-Clinical Model,PMID_38932158,EXCLUDE,True
A Glimmer of Hope: Recent Updates and Future Challenges in Zika Vaccine Development,PMID_33266129,EXCLUDE,True
"Replication Variance of African and Asian Lineage Zika Virus Strains in Different Cell Lines, Mosquitoes and Mice",PMID_34207488,INCLUDE,True
Implications of Zika virus and congenital Zika syndrome for the number of live births in Brazil,PMID_29844186,EXCLUDE,True
COVID-19: A Multidisciplinary Review,PMID_32850602,EXCLUDE,True
"West Nile Virus and Other Nationally Notifiable Arboviral Diseases — United States, 2016",PMID_29324725,EXCLUDE,True
Natural Products with Potential to Treat RNA Virus Pathogens Including SARS-CoV-2,PMID_33352046,EXCLUDE,True
"The impact of city-wide deployment of Wolbachia-carrying mosquitoes on arboviral disease incidence in Medellín and Bello, Colombia: study protocol for an interrupted time-series analysis and a test-negative design study",PMID_34900237,EXCLUDE,True
The importance of vector control for the control and elimination of vector-borne diseases,PMID_31945061,EXCLUDE,True
Co-learning during the co-creation of a dengue early warning system for the health sector in Barbados,PMID_34992079,EXCLUDE,True
Stress responses in flavivirus-infected cells: activation of unfolded protein response and autophagy,PMID_24917859,EXCLUDE,True
Worldwide survey reveals lower susceptibility of African <i>Aedes aegypti</i> mosquitoes to diverse strains of Zika virus,DOI_0e52472b8812,INCLUDE,True
Public health delivery in the information age: the role of informatics and technology,PMID_30758258,EXCLUDE,True
The calendar of epidemics: Seasonal cycles of infectious diseases,PMID_30408114,EXCLUDE,True
Independent infections of porcine deltacoronavirus among Haitian children,PMID_34789872,EXCLUDE,True
Structural Influence on the Dominance of Virus-Specific CD4 T Cell Epitopes in Zika Virus Infection,PMID_29899743,EXCLUDE,True
Species composition and risk of transmission of some Aedes-borne arboviruses in some sites in Northern Ghana,PMID_34061882,EXCLUDE,True
CD4+ T cells promote humoral immunity and viral control during Zika virus infection,PMID_30677097,EXCLUDE,True
Replication in the presence of dengue convalescent serum impacts Zika virus neutralization sensitivity and fitness,PMID_36968111,INCLUDE,True
"Public Health Emergencies of International Concern: Global, Regional, and Local Responses to Risk",PMID_28379440,EXCLUDE,True
"Spatio-temporal clusters and patterns of spread of dengue, chikungunya, and Zika in Colombia",DOI_5a6c73eeba10,EXCLUDE,True
Zika virus seroprevalence in women who gave birth during Zika virus outbreak in Brazil - a prospective observational study,PMID_32964154,INCLUDE,True
Zika virus: An overview,PMID_28217576,EXCLUDE,True
"Co-Circulation of West Nile, Usutu, and Tick-Borne Encephalitis Viruses in the Same Area: A Great Challenge for Diagnostic and Blood and Organ Safety",PMID_36851580,EXCLUDE,True
Recent outbreak of zika virus in India amid ongoing COVID-19 and monkeypox outbreak: A call for action,PMID_36912540,EXCLUDE,True
Refinement and Analysis of the Mature Zika Virus Cryo-EM Structure at 3.1 Å Resolution,PMID_29958768,EXCLUDE,True
Zika Virus: An Emerging Worldwide Threat,PMID_28798738,EXCLUDE,True
"The mixture of cashew nut shell liquid and castor oil results in an efficient larvicide against Aedes aegypti that does not alter embryo-fetal development, reproductive performance or DNA integrity",PMID_29554095,EXCLUDE,True
Active Human Complement Reduces the Zika Virus Load via Formation of the Membrane-Attack Complex,PMID_30386325,EXCLUDE,True
Cost-effectiveness of Prophylactic Zika Virus Vaccine in the Americas,PMID_31742512,INCLUDE,True
"Fatal Leptospira spp./Zika Virus Coinfection—Puerto Rico, 2016",PMID_28722594,EXCLUDE,True
A Review of the Ongoing Research on Zika Virus Treatment,PMID_29758005,EXCLUDE,True
Invasiveness of<i>Aedes aegypti</i>and<i>Aedes albopictus</i>and Vectorial Capacity for Chikungunya Virus,PMID_27920173,EXCLUDE,True
Zika Virus: A Basic Overview of an Emerging Arboviral Infection in the Western Hemisphere,PMID_27021935,EXCLUDE,True
An autoencoder and artificial neural network-based method to estimate parity status of wild mosquitoes from near-infrared spectra,PMID_32555660,EXCLUDE,True
Zika virus as a cause of birth defects: Were the teratogenic effects of Zika virus missed for decades?,PMID_36513609,EXCLUDE,True
Seroprevalence of Zika in Brazil stratified by age and geographic distribution,PMID_37965751,INCLUDE,True
New Cost-Benefit of Brazilian Technology for Vector Surveillance Using Trapping System,DOI_a93dd01462d8,EXCLUDE,True
Insect Repellants During Pregnancy in the Era of the Zika Virus,PMID_27548647,EXCLUDE,True
Cellular Organelles Reorganization During Zika Virus Infection of Human Cells,PMID_32774331,EXCLUDE,True
Early detection of perceived risk among users of a UK travel health website compared with internet search activity and media coverage during the 2015–2016 Zika virus outbreak: an observational study,PMID_28860226,EXCLUDE,True
R <sub>0</sub> of COVID-19 and its impact on vaccination coverage: compared with previous outbreaks,PMID_34612165,EXCLUDE,True
The Evolving Role of Zika Virus Envelope Protein in Viral Entry and Pathogenesis,PMID_40573410,EXCLUDE,True
<i>N</i>6-methyladenosine modification and METTL3 modulate enterovirus 71 replication,PMID_30364964,EXCLUDE,True
Structural basis for antibody inhibition of flavivirus NS1–triggered endothelial dysfunction,PMID_33414220,EXCLUDE,True
"Detection of Zika Virus in April 2013 Patient Samples, Rio de Janeiro, Brazil",PMID_28953451,INCLUDE,True
"Potential Association between Zika Infection and Microcephaly during 2007 Fever Outbreak, Gabon",PMID_33496651,INCLUDE,True
Adaptation to host cell environment during experimental evolution of Zika virus,DOI_f2cdb16d33ac,EXCLUDE,True
Nature of Complex Network of Dengue Epidemic as a Scale-Free Network,PMID_31406610,EXCLUDE,True
Zika Virus Infection Disrupts Astrocytic Proteins Involved in Synapse Control and Axon Guidance,PMID_30984137,EXCLUDE,True
"Zika Virus Is Transmitted in Neural Progenitor Cells via Cell-to-Cell Spread, and Infection Is Inhibited by the Autophagy Inducer Trehalose",PMID_33328307,EXCLUDE,True
Differentiation enhances Zika virus infection of neuronal brain cells,PMID_30266962,EXCLUDE,True
Characterization of a Zika Virus Isolate from Colombia,PMID_27654889,EXCLUDE,True
"Safety, Tumor Reduction, and Clinical Impact of Zika Virus Injection in Dogs with Advanced-Stage Brain Tumors",PMID_32220305,EXCLUDE,True
Serological Evidence of Zika virus Circulation with Dengue and Chikungunya Infections in Sri Lanka from 2017,PMID_37800085,INCLUDE,True
"Knowledge, attitude, and practice regarding COVID-19 outbreak in Bangladesh: An online-based cross-sectional study",PMID_33035219,EXCLUDE,True
Implications of RNA Viruses in the Male Reproductive Tract: An Outlook on SARS-CoV-2,PMID_35003013,EXCLUDE,True
Heterogeneous local dynamics revealed by classification analysis of spatially disaggregated time series data,DOI_955546562428,INCLUDE,True
Potency and breadth of human primary ZIKV immune sera shows that Zika viruses cluster antigenically as a single serotype,PMID_32282800,EXCLUDE,True
Vertical Zika Virus Transmission at the Maternal-Fetal Interface,DOI_fdad39ae7708,EXCLUDE,True
Zika virus-like particle vaccine fusion loop mutation increases production yield but fails to protect AG129 mice against Zika virus challenge,PMID_35793354,EXCLUDE,True
Zika virus like particles elicit protective antibodies in mice,PMID_29401460,EXCLUDE,True
Emergence of Zika virus: Direct reversion of mutations and fitness restoration prior to spread to the Americas,DOI_7f27c7a3de39,INCLUDE,True
The Molecular Basis of Viral Inhibition of IRF- and STAT-Dependent Immune Responses,PMID_30671058,EXCLUDE,True
Effects of temperature on Zika dynamics and control,DOI_7227e65878d1,EXCLUDE,True
"West Nile Virus and Other Nationally Notifiable Arboviral Diseases — United States, 2021",PMID_37616182,EXCLUDE,True
MAIT cells are activated in acute Dengue virus infection and after in vitro Zika virus infection,PMID_29357366,EXCLUDE,True
Differentiation-dependent susceptibility of human muscle cells to Zika virus infection,PMID_32817655,EXCLUDE,True
Zika virus update II: Recent development of animal models—Proofs of association with human pathogenesis,PMID_27208545,EXCLUDE,True
Deleterious effect of Usutu virus on human neural cells,PMID_28873445,EXCLUDE,True
Serum Metabolic Alterations upon Zika Infection,PMID_29067015,EXCLUDE,True
"Zika Virus Infection at Different Pregnancy Stages: Anatomopathological Findings, Target Cells and Viral Persistence in Placental Tissues",PMID_30337910,INCLUDE,True
Development of an amplicon-based sequencing approach in response to the global emergence of mpox,PMID_37310918,EXCLUDE,True
How Antimicrobial Resistance Is Linked to Climate Change: An Overview of Two Intertwined Global Challenges,PMID_36767043,EXCLUDE,True
Mosquito-Borne Viral Diseases: Control and Prevention in the Genomics Era,DOI_254b505fba06,EXCLUDE,True
Pyriproxyfen and the microcephaly epidemic in Brazil - an ecological approach to explore the hypothesis of their association,PMID_27812601,INCLUDE,True
