title,article_id,ai4epi_abstract_decision,downloaded
Experimental Infection of Mice with Avian Paramyxovirus Serotypes 1 to 9,DOI_4f8e8cf9b93b,EXCLUDE,True
Novel <i>Mycobacterium tuberculosis</i> Complex Genotype Related to <i>M. caprae</i>,PMID_35731170,EXCLUDE,True
"Remdesivir, Renal Function and Short-Term Clinical Outcomes in Elderly COVID-19 Pneumonia Patients: A Single-Centre Study",PMID_34113086,EXCLUDE,True
Analysis of SARS-CoV-2 synonymous codon usage evolution throughout the COVID-19 pandemic,DOI_8fc08a78e86d,EXCLUDE,True
The role of N-linked glycosylation in proteolytic processing and cell surface transport of the Cedar virus fusion protein,PMID_35999637,EXCLUDE,True
Identification and characterization of short leader and trailer RNAs synthesized by the Ebola virus RNA polymerase,PMID_34699554,EXCLUDE,True
Safety of snake antivenom immunoglobulins: Efficacy of viral inactivation in a complete downstream process,PMID_23804299,EXCLUDE,True
Clinical cholera surveillance sensitivity in Bangladesh and implications for large-scale disease control,DOI_4cf6c20ca6a7,EXCLUDE,True
Molecular and Phylogenetic Characterization of Cytokine Genes from Seba's Short-Tailed Bat (Carollia perspicillata),DOI_2049cade1c2f,EXCLUDE,True
Attenuated viral strains of priority pathogens for potential use in controlled human infection model studies: A scoping review,DOI_d3f15ba267fb,EXCLUDE,True
"Ten golden lessons from Republic of China (Taiwan), the best country to save lives during 300 days battle against Covid-19",DOI_54d88aa2e287,EXCLUDE,True
"Epithelial cell lines of the cotton rat (Sigmodon hispidus) are highly susceptible in vitro models to zoonotic Bunya-, Rhabdo-, and Flaviviruses",PMID_27142375,EXCLUDE,True
"Andrographolides as Antiviral Agents: Insights into Mechanisms, Modifications, and Delivery Innovations",DOI_f7dd99d73cc4,EXCLUDE,True
A Strategy to Prevent and Control Zoonoses?,PMID_32596894,EXCLUDE,True
Risk of Swine influenza for veterinary medicine and human health in Ukraine,DOI_4f08e6ba2665,EXCLUDE,True
Interaction of Chandipura Virus N and P Proteins: Identification of Two Mutually Exclusive Domains of N Involved in Interaction with P,PMID_22485180,EXCLUDE,True
A conserved motif in <i>Henipavirus</i> P/V/W proteins drives the fibrillation of the W protein from Hendra virus,PMID_40100133,EXCLUDE,True
Modified Newcastle Disease virus as an improved vaccine vector against Simian Immunodeficiency virus,PMID_29895833,EXCLUDE,True
Emerging zoonotic viral diseases and preventive strategies with Islamic perspectives of halal foods,DOI_a5b160da258f,EXCLUDE,True
A Minireview of the Promising Drugs and Vaccines in Pipeline for the Treatment of COVID-19 and Current Update on Clinical Trials,PMID_34179072,EXCLUDE,True
Boosting the Performance of Artificial Intelligence-Driven Models in Predicting COVID-19 Mortality in Ethiopia,PMID_36832146,EXCLUDE,True
The Biosafety Level 3 (BSL-3) Laboratory Readiness for Emerging Pathogens: A Review Study,DOI_cd0ca8948d8c,EXCLUDE,True
A potent virucidal activity of functionalized TiO2 nanoparticles adsorbed with flavonoids against SARS-CoV-2,PMID_35951081,EXCLUDE,True
Effectiveness of Structured Teaching Program on Knowledge and Attitude Regarding Nipah Virus Infection and Its Prevention,DOI_b25045865362,EXCLUDE,True
Opportunities for Refinement of Non-Human Primate Vaccine Studies,PMID_33808708,EXCLUDE,True
The Covid-19 and its Impact on Human Life: An Empirical Study,DOI_a900e88be1de,EXCLUDE,True
Inhibitors of signal peptide peptidase and subtilisin/kexin-isozyme 1 inhibit Ebola virus glycoprotein-driven cell entry by interfering with activity and cellular localization of endosomal cathepsins,PMID_30973897,EXCLUDE,True
"Estimated Cases Averted by COVID-19 Digital Exposure Notification, Pennsylvania, USA, November 8, 2020–January 2, 2021",PMID_36639132,EXCLUDE,True
Maximising Societal Benefit From the Control of Neglected Zoonoses: Identifying Synergies and Trade-Offs in the Control of Taenia solium,PMID_35224073,EXCLUDE,True
Causes of Mortality of Northern Sea Otters (Enhydra lutris kenyoni) in Alaska From 2002 to 2012,DOI_cf8822be693d,EXCLUDE,True
Peripheral tissues reprogram CD8+ T cells for pathogenicity during graft-versus-host disease,PMID_29515032,EXCLUDE,True
<b>COVID-19: A Devastating Pandemic</b>,DOI_5bda81c4da00,EXCLUDE,True
Genetically Engineered Virus-Vectored Vaccines – Environmental Risk Assessment and Management Challenges,DOI_a8e4d73e0e91,EXCLUDE,True
A first-in-human study of the novel HIV-fusion inhibitor C34-PEG4-Chol,PMID_28842581,EXCLUDE,True
Concept and Guidelines of Consuming Halal-Tayyiban Food from Islamic and Health Perspectives: A Meaningful Lesson from COVID-19 Outbreak,DOI_f94ad578074a,EXCLUDE,True
"Navigating Nipah virus: Insights, challenges, and recommendations",PMID_40129856,EXCLUDE,True
Resistance screening trials on coconut varieties to Cape Saint Paul Wilt Disease in Ghana,DOI_a74cebe1e803,EXCLUDE,True
Dr Jekyll and Mr Hyde: From Two Branches of Immune Response to Three Types of Interferon Response,DOI_5b0dc7fbbd34,EXCLUDE,True
"Faecal virome of the Australian grey-headed flying fox from urban/suburban environments contains novel coronaviruses, retroviruses and sapoviruses",DOI_b5ae1052ae22,EXCLUDE,True
Policies to prevent zoonotic spillover: protocol for a systematic scoping review of evaluative evidence,PMID_36379648,EXCLUDE,True
A comprehensive and detailed within-host modeling study involving crucial biomarkers and optimal drug regimen for type I Lepra reaction: A deterministic approach,DOI_50c112785c22,EXCLUDE,True
Dangerous Microbes,DOI_cee2b048950e,EXCLUDE,True
Regulation of cGAS/STING signaling and corresponding immune escape strategies of viruses,PMID_36189363,EXCLUDE,True
Plugging the leaks: antibiotic resistance at human–animal interfaces in low‐resource settings,PMID_38464945,EXCLUDE,True
Epitope-Based Peptide Vaccine against Bombali Ebolavirus Viral Protein 40: An Immunoinformatics Combined with Molecular Docking Studies,DOI_b1b8dcaf1186,EXCLUDE,True
Numerical Investigation of Malaria Disease Dynamics in Fuzzy Environment,DOI_08986528cd46,EXCLUDE,True
Comprehensive surveillance and molecular detection of the Nipah virus in fruit bats (Pteropus vampyrus) across Indonesia: Insights from 2023 to 2024,DOI_553ff8b3a046,EXCLUDE,True
Immune Evasion Strategies of Pathogens in Macrophages: the Potential for Limiting Pathogen Transmission,PMID_27033743,EXCLUDE,True
Use of nanotechnology in the diagnosis and treatment of coronavirus,DOI_bde45ba42b70,EXCLUDE,True
"Preliminary study of Malaysian fruit bats species diversity in Lenggong Livestock Breeding Center, Perak: Potential risk of spill over infection",PMID_29263588,EXCLUDE,True
Recent Advances in the Role of Microorganisms in Cancer Incidence: Mechanisms and Health Precautions,DOI_b1b65bec7ea6,EXCLUDE,True
Pathogenic Leptospira Species in Bats: Molecular Detection in a Colombian Cave,PMID_35736963,EXCLUDE,True
Bulos durante la pandemia del Covid-19 en España: un estudio a través de Google Trends,DOI_070883bb868e,EXCLUDE,True
The Roles of TRIMs in Antiviral Innate Immune Signaling,PMID_33791238,EXCLUDE,True
"Overview of an Emerging Coronavirus Infection, COVID-19: Current Status of Vaccine Development and Therapeutics",DOI_34fc8ab0cff1,EXCLUDE,True
Molecular and biochemical characterization of the NS1 protein of non-cultured influenza B virus strains circulating in Singapore,PMID_28348873,EXCLUDE,True
Social Media–Based Interventions for Health Behavior Change in Low- and Middle-Income Countries: Systematic Review,PMID_35436220,EXCLUDE,True
"Molecular Cloning and Expression Analysis of Bat Toll-Like Receptors 3, 7 and 9",PMID_19940393,EXCLUDE,True
A Comprehensive Review on Human Virus,DOI_a35bb686ea80,EXCLUDE,True
Epigenetic Neuropharmacology: Drugs Affecting the Epigenome in the Brain,PMID_32997604,EXCLUDE,True
Artificial Neural Network Based Study Predicting GS-441524 As Potential Inhibitor of SARS COV-2 Activator Protein Furin: A Polypharmacology Approach,DOI_1aa8d7f29935,EXCLUDE,True
Position Paper on Road Map for RNA Virus Research in India,PMID_30131779,EXCLUDE,True
"High-affinity, neutralizing antibodies to SARS-CoV-2 can be made in the absence of T follicular helper cells",DOI_6a53b56b5d27,EXCLUDE,True
"The Characteristics of Bats, which is Thought to be a Natural Reservoir of the Novel Coronavirus",DOI_dafb868e9b71,EXCLUDE,True
Operationalising transdisciplinary remote methods in epidemic and pandemic preparedness and response in Sub-Saharan Africa,DOI_96d1ffba1e05,EXCLUDE,True
Analysis of codon usage bias of classical swine fever virus,PMID_34316191,EXCLUDE,True
The Mouse IAPE Endogenous Retrovirus Can Infect Cells through Any of the Five GPI-Anchored EphrinA Proteins,PMID_22028653,EXCLUDE,True
TRIMming Type I Interferon-Mediated Innate Immune Response in Antiviral and Antitumor Defense,PMID_33670221,EXCLUDE,True
Acute Encephalitis Syndrome and its alleged litchi (Litchi chinensis) connection—A review and status,DOI_1325453560d7,EXCLUDE,True
Clustered Basic Amino Acids of the Small Sendai Virus C Protein Y1 Are Critical to Its Ran GTPase-Mediated Nuclear Localization,PMID_23951363,EXCLUDE,True
Photosensitizing Antivirals,PMID_34209713,EXCLUDE,True
An Overview of COVID-19 Treatment: Possible Candidates Based on Drug Repurposing and Molecular Docking,DOI_461abfc8dcca,EXCLUDE,True
A fatal case of monkeypox virus infection from Kerala India 2022,DOI_3190e6280727,EXCLUDE,True
Designing a novel mRNA vaccine against Vibrio harveyi infection in fish: an immunoinformatics approach,PMID_35399010,EXCLUDE,True
Application of reverse vaccinology to design a multi-epitope subunit vaccine against a new strain of Aeromonas veronii,PMID_35939149,EXCLUDE,True
Equine Arteritis Virus Does Not Induce Interferon Production in Equine Endothelial Cells: Identification of Nonstructural Protein 1 as a Main Interferon Antagonist,PMID_24967365,EXCLUDE,True
Newcastle disease virus employs macropinocytosis and Rab5a-dependent intracellular trafficking to infect DF-1 cells,PMID_27861142,EXCLUDE,True
Evolution and diversity of bat and rodent Paramyxoviruses from North America,DOI_3ca5f1634f5f,EXCLUDE,True
Quantitative Delineation of Herpesviruses in Bats for use in Ecological Studies,DOI_2548f4a6451a,EXCLUDE,True
"Correction: Foraging Behaviour and Landscape Utilisation by the Endangered Golden-Crowned Flying Fox (Acerodon jubatus), The Philippines",DOI_b67e769bbf65,EXCLUDE,True
Bats and Academics: How Do Scientists Perceive Their Object of Study?,PMID_27832185,EXCLUDE,True
Unmasking Nipah Virus: Public knowledge and Attitude Towards a Growing “Health Threat”,DOI_66301084d6ec,EXCLUDE,True
Evaluating variant effect prediction across viruses,DOI_6dad68df4e61,EXCLUDE,True
Development of a helper cell-dependent form of peste des petits ruminants virus: a system for making biosafe antigen,PMID_26396073,EXCLUDE,True
Rapid Determination of Ebolavirus Infectivity in Clinical Samples Using a Novel Reporter Cell Line,PMID_29029133,EXCLUDE,True
Unique Evolution of Antiviral Tetherin in Bats,DOI_33334959aee0,EXCLUDE,True
Recombinant Pichinde viral vector expressing tuberculosis antigens elicits strong T cell responses and protection in mice,PMID_36845108,EXCLUDE,True
Respiratory syncytial virus exhibits differential tropism for distinct human placental cell types with Hofbauer cells acting as a permissive reservoir for infection,PMID_31790466,EXCLUDE,True
"NSAIDs/Nitazoxanide/Azithromycin Immunomodulatory Protocol Used in Adult, Geriatric, Pediatric, Pregnant, and Immunocompromised COVID-19 Patients: A Real-World Experience",DOI_1ca820b1e76f,EXCLUDE,True
The KDM6A-KMT2D-p300 axis regulates susceptibility to diverse coronaviruses by mediating viral receptor expression,PMID_37410700,EXCLUDE,True
"Exploring factors influencing the compliance of patients and family carers with infection prevention and control recommendations across Bangladesh, Indonesia, and South Korea",PMID_36620289,EXCLUDE,True
"Thermal-Aroma-Organic-Carbon-Fusion Therapy: An Open Air Conventional Method for Clearance of Nasal Air Passage, Trachea, Lungs and Immunity Boosting Against Influenza Virus",DOI_bd46713ce973,EXCLUDE,True
Absence of paramyxovirus RNA in non-human primate sanctuaries and a primatology center in Gabon,DOI_04fadf5e6f79,EXCLUDE,True
Assessment of depression among medical students during COVID-19 in a southern state of India,DOI_754dfbd99013,EXCLUDE,True
Viral Families and Disease X: A Framework for U.S. Pandemic Preparedness Policy,DOI_10d2607a5af2,EXCLUDE,True
ECONOMIC ANALYSIS OF THE PERIOD'S SLOWING ECONOMIC GROWTH RATES IN THE LIGHT OF THE PANDEMIC BURDEN )2019-2021(,DOI_b07640cccb9b,EXCLUDE,True
Urban Green Space for Sustainable Environmental Health in Relation to Pandemic Crises,DOI_9f626e400e1c,EXCLUDE,True
The multifaceted functions of cGAS,PMID_35536585,EXCLUDE,True
Integrated technology platform for accelerated discovery of antiviral antibody therapeutics,DOI_cfcb046c033c,EXCLUDE,True
India Fighting COVID-19: Experiences and Lessons Learned From the Successful Kerala and Bhilwara Models,PMID_33867002,EXCLUDE,True
Practical Actions to Operationalize the One Health Approach in the Asian Development Bank,DOI_50cc764b3176,EXCLUDE,True
Mutagenesis of the di-leucine motif in the cytoplasmic tail of newcastle disease virus fusion protein modulates the viral fusion ability and pathogenesis,PMID_36759854,EXCLUDE,True
Upper-room ultraviolet air disinfection might help to reduce COVID-19 transmission in buildings,DOI_367aa04f4a15,EXCLUDE,True
LGCA-VHPPI: A local-global residue context aware viral-host protein-protein interaction predictor,PMID_35789333,EXCLUDE,True
An investigation of codon usage pattern analysis in pancreatitis associated genes,PMID_36434531,EXCLUDE,True
Biosafety and Biosecurity Challenges Facing Veterinary Diagnostic Laboratories in Lower-Middle Income Countries in Southeast Asia: A Case Study of Thailand,PMID_32655327,EXCLUDE,True
Silent Victories: The History and Practice of Public Health in Twentieth-Century America,DOI_c0151310776a,EXCLUDE,True
Animal and human health: tackling uncertainty through participatory modelling and simulation,DOI_47bbecd91bcc,EXCLUDE,True
Serological Hendra Virus Diagnostics Using an Indirect ELISA-Based DIVA Approach with Recombinant Hendra G and N Proteins,PMID_35744614,EXCLUDE,True
Ensemble description of the intrinsically disordered N-terminal domain of the Nipah virus P/V protein from combined NMR and SAXS,PMID_33177626,EXCLUDE,True
"Antimicrobial resistance profile of Staphylococcus aureus isolated from raw cow milk and fresh fruit juice in Mekelle, Tigray, Ethiopia",DOI_9f71bb18647e,EXCLUDE,True
Identification of a Novel Afipia Species Isolated from an Indian Flying Fox,PMID_25874801,EXCLUDE,True
"Field-testing of primary health-care indicators, India",PMID_33177771,EXCLUDE,True
High-throughput identification of prefusion-stabilizing mutations in SARS-CoV-2 spike,PMID_36203547,EXCLUDE,True
Lineage-tracing hematopoietic stem cell origins in vivo to efficiently make human HLF+ HOXA+ hematopoietic progenitors from pluripotent stem cells,PMID_38569552,EXCLUDE,True
"Covid-19 and Forest Communities: Alignment and Challenges on Case Studies in Forest Community, Pemalang, Indonesia",DOI_7abc55476688,EXCLUDE,True
"Pneumoviral Phosphoprotein, a Multidomain Adaptor-Like Protein of Apparent Low Structural Complexity and High Conformational Versatility",PMID_33546457,EXCLUDE,True
VAMP8 contributes to TRIM6-mediated type-I interferon antiviral response during West Nile virus infection,DOI_81cbaf9efb74,EXCLUDE,True
Quantification of the severity of an outbreak in human infection control,PMID_20227902,EXCLUDE,True
Living Safely With Bats: Lessons in Developing and Sharing a Global One Health Educational Resource,PMID_36951282,EXCLUDE,True
In silico DNA codon optimization of the variant antigen-encoding genes of diverse strains of Nipah virus,DOI_1af8e202d5ae,EXCLUDE,True
Nebulized fusion inhibitory peptide protects cynomolgus macaques from measles virus infection,PMID_35677066,EXCLUDE,True
"Galectins as Checkpoints of the Immune System in Cancers, Their Clinical Relevance, and Implication in Clinical Trials",PMID_32408492,EXCLUDE,True
An Overview of Laboratory Diagnosis of Central Nervous System Viral Infections,DOI_a0bd326705c6,EXCLUDE,True
"Viruses in Beef, Mutton, Chevon, Venison, Fish and Poultry Meat Products",DOI_d02d7183c2be,EXCLUDE,True
"Isolation, genome analysis and comparison of a novel parainfluenza virus 5 from a Siberian tiger (Panthera tigris)",PMID_38686028,EXCLUDE,True
Natural loss of function of ephrin-B3 shapes spinal flight circuitry in birds,DOI_d108d30e1347,EXCLUDE,True
Peptide Inhibitors of Viral Membrane Fusion,DOI_b22eb5f1ee5a,EXCLUDE,True
Aptamer-Gated Mesoporous Silica Nanoparticles for N Protein Triggered Release of Remdesivir and Treatment of Novel Coronavirus (2019-nCoV),PMID_36354459,EXCLUDE,True
Viral competence data improves rodent reservoir predictions for American orthohantaviruses,DOI_0e5b0c5c4e1a,EXCLUDE,True
"Nighttime behavioral study of flying foxes on the southern coast of West Java, Indonesia",PMID_29848851,EXCLUDE,True
Non-human Primate Determinants of Natural Killer Cells in Tissues at Steady-State and During Simian Immunodeficiency Virus Infection,PMID_33013901,EXCLUDE,True
The Ebola Virus Interferon Antagonist VP24 Undergoes Active Nucleocytoplasmic Trafficking,PMID_34452514,EXCLUDE,True
State Sponsored Bioterrorism: An Instant Need to Develop Counter Action Strategies and Safety Options for Future,DOI_1f87e7b1cae6,EXCLUDE,True
"Summary of research works on Viruses in the Vietnam Research Station, Institute of Tropical Medicine, Nagasaki University",PMID_24769580,EXCLUDE,True
Disease pandemics and the threat of microbial emergence,DOI_a285d3758829,EXCLUDE,True
"Segmented, Negative-Sense RNA Viruses of Humans: Genetic Systems and Experimental Uses of Reporter Strains",PMID_37774125,EXCLUDE,True
Nanoparticle-Based Vaccines against Zoonotic Viruses: A Review,DOI_a1cb8a568823,EXCLUDE,True
Health systems trust in the time of Covid-19 pandemic in Bangladesh: A qualitative exploration,DOI_233af9f43b21,EXCLUDE,True
Using drivers and transmission pathways to identify SARS-like coronavirus spillover risk hotspots,DOI_794a12f93132,EXCLUDE,True
"Endocytic Pathways Involved in Filovirus Entry: Advances, Implications and Future Directions",PMID_23342373,EXCLUDE,True
"Vaccines And Advanced Vaccines: -A landscape for advanced vaccine technology against infectious disease ,COVID-19 and tumor",DOI_a2cc2265030c,EXCLUDE,True
"Vaccines: Biotechnology Market, Coverage, and Regulatory Challenges for Achieving Sustainable Development Goals",DOI_365f2a2e51d5,EXCLUDE,True
Оптическая ультраструктурная вирометрия и ее ограничения,DOI_c76c22ddcee4,EXCLUDE,True
The African Kelleni’s roadmap using nitazoxanide and broad-spectrum antimicrobials to abort returning to COVID-19 square one,DOI_4a0885665dbd,EXCLUDE,True
Bioterrorism Information System as the Most Effective Tool in Management of Bioterrorism,DOI_498d6115ccaa,EXCLUDE,True
Coevolution of Coronavirus and Paramyxovirus with Their Bat Hosts in the Same Geographical Areas,DOI_12eeb2cc86f8,EXCLUDE,True
Establishment of immortalized primary cell from the critically endangered Bonin flying fox (Pteropus pselaphon),PMID_32470087,EXCLUDE,True
Tumor Temperature: Friend or Foe of Virus-Based Cancer Immunotherapy,PMID_36009571,EXCLUDE,True
Codon usage of host-specific P genotypes (VP4) in group A rotavirus,PMID_35842571,EXCLUDE,True
Ebola Virus Disease: From Disaster to Containment,DOI_750061b244aa,EXCLUDE,True
Attenuated viral strains of priority pathogens for potential use in controlled human infection model studies: A scoping review,PMID_41481750,EXCLUDE,True
"RETRACTED: “Crisis Within the Walls”: Rise of Intimate Partner Violence During the Pandemic, Indian Perspectives",PMID_34816184,EXCLUDE,True
ISG15 deficiency restricts HIV-1 infection,PMID_35333911,EXCLUDE,True
Proteomic Analysis of Mamestra Brassicae Nucleopolyhedrovirus Progeny Virions from Two Different Hosts,PMID_27058368,EXCLUDE,True
Microbiota and their Influence in the Human Body,DOI_3bbc4ca2da1a,EXCLUDE,True
Pragmatic Use of Planetary Health and Nature-Based Solutions for Future Pandemics Using COVID-19 Case Scenario,PMID_34095046,EXCLUDE,True
Capybara Ticks and the Urban Context of Spotted Fever in Brazil: An Overview,DOI_496aad41539e,EXCLUDE,True
"An Investigation of Stress, Anxiety And Depression States of University Students During The Covid-19 Pandemic",DOI_1e25446e7e25,EXCLUDE,True
SARS-CoV-2 remodels the landscape of small non-coding RNAs with infection time and symptom severity,PMID_38632240,EXCLUDE,True
A Rationally Designed TNF-α Epitope-Scaffold Immunogen Induces Sustained Antibody Response and Alleviates Collagen-Induced Arthritis in Mice,PMID_27658047,EXCLUDE,True
Preventing Another Pandemic: How Changing the Legal Paradigm Governing Intensive Animal Agriculture Will Reduce the Risk of Future Zoonoses,DOI_23cf4b750b1e,EXCLUDE,True
Assessment of virus and Leptospira carriage in bats in France,PMID_37862301,EXCLUDE,True
Land use change and livestock revolution as contributors to Coronavirus emergence risk,DOI_b093c16b1824,EXCLUDE,True
Molecular basis for SARS-CoV-2 spike affinity for human ACE2 receptor,DOI_68f844f59172,EXCLUDE,True
Effects of Overexpression of the Egyptian Fruit Bat Innate Immune Genes on Filovirus Infections in the Host Cells,PMID_36237518,EXCLUDE,True
Leapfrog diagnostics: Demonstration of a broad spectrum pathogen identification platform in a resource-limited setting,PMID_22759725,EXCLUDE,True
Virome analysis of New Zealand’s bats reveals cross-species viral transmission among the <i>Coronaviridae</i>,PMID_38379777,EXCLUDE,True
Deforestation for oil palm increases microclimate suitability for the development of the disease vector Aedes albopictus,PMID_37308504,EXCLUDE,True
Analytical methods for the determination of remdesivir as a promising antiviral candidate drug for the COVID-19 pandemic,PMID_33390567,EXCLUDE,True
Ecology and public health: rodents as reservoirs of zoonoses in the farmland of northwestern Spain,DOI_8312bdddc223,EXCLUDE,True
A Note on Nipah Virus,DOI_8718ca3f4a94,EXCLUDE,True
"Editorial: Emerging swine viruses, Volume II",PMID_36406085,EXCLUDE,True
A Cosmopolitan One Health Issue: Campylobacteriosis,DOI_adfd510fb71b,EXCLUDE,True
New Data on the Dissemination of the Nipah Virus (&lt;i&gt;Henipavirus. Paramyxoviridae&lt;/i&gt;) and Methods of its Indication and Identification,DOI_9adbe2f548f6,EXCLUDE,True
Assembling the RNA therapeutics toolbox,PMID_38680684,EXCLUDE,True
Waterborne Zoonotic Bacterial Pathogens: Review,DOI_7f582c921888,EXCLUDE,True
MARCH8 targets cytoplasmic lysine residues of various viral envelope glycoproteins,DOI_d28dc5392eb7,EXCLUDE,True
Multisectoral prioritization of zoonotic diseases in India: A One Health perspective,DOI_aa754ea478e0,EXCLUDE,True
Small Interfering RNA Inhibition of Andes Virus Replication,PMID_24924189,EXCLUDE,True
Delivery of Prime editing in human stem cells using pseudoviral NanoScribes particles,PMID_39755699,EXCLUDE,True
The Effectiveness of Behavioral Interventions in Adults with Post-Traumatic Stress Disorder during Clinical Rehabilitation: A Rapid Review,PMID_35742762,EXCLUDE,True
"Novel ‘GaEl antigenic patches’ identified by ‘reverse epitomics’ approach to design multi-patch vaccines against NIPAH infection, a silent threat to global human health",DOI_fb2ea918313e,EXCLUDE,True
"Detection of hemoparasites in bats, Bangladesh",DOI_e7d5da75e4f7,EXCLUDE,True
FUNCTION AND MECHANISM OF ANGIOTENSIN-CONVERTING ENZYME-2 RECEPTOR TO TRANSPORT SARS-COV-2 INTO THE HOST CELLS―A REVIEW,DOI_c1119f2ca6b3,EXCLUDE,True
Effect of Novel Formulations using Lipophilic Epigallocatechin-3-Gallate against Influenza Virus Infection,DOI_e014c9691394,EXCLUDE,True
Challenges and Opportunities to Develop Diagnostics and Therapeutic Interventions for Severe Acute Respiratory Syndrome- Corona Virus 2 (SARS-COV-2),DOI_104d80da2ae8,EXCLUDE,True
Learned features of antibody-antigen binding affinity,PMID_36895805,EXCLUDE,True
Local classifications of fever and treatment sought among populations at risk of zoonotic diseases in Ghana,PMID_30138341,EXCLUDE,True
Novel antiviral approaches for Marburg: a promising therapeutics in the pipeline,PMID_38725678,EXCLUDE,True
Pathogenesis and outcome of VA1 astrovirus infection in the human brain are defined by disruption of neural functions and imbalanced host immune responses,PMID_37595007,EXCLUDE,True
"Feasibility of Obtaining Sufficient Numbers of Responses to Questions About Travel Intentions, Thereby Facilitating Effective Health Messaging",DOI_a62b93fc45a4,EXCLUDE,True
Borna Disease Virus 1 Phosphoprotein Forms a Tetramer and Interacts with Host Factors Involved in DNA Double-Strand Break Repair and mRNA Processing,PMID_36366462,EXCLUDE,True
Advances in CAR‐Engineered Immune Cell Generation: Engineering Approaches and Sourcing Strategies,PMID_37906032,EXCLUDE,True
Climate change has affected the spillover risk of bat-borne pathogens,DOI_53a8506436e2,EXCLUDE,True
Identification of conserved motifs in the Westnile virus envelope essential for particle secretion,PMID_24007503,EXCLUDE,True
Mapping of PubMed Literature on Early Trends of 2019 Novel Coronavirus (COVID-19),DOI_43d39921b8ea,EXCLUDE,True
A Novel Role of Classical Swine Fever Virus E<sup>rns</sup> Glycoprotein in Counteracting the Newcastle Disease Virus (NDV)-mediated IFN-β Induction,PMID_17927891,EXCLUDE,True
Nasal Microbiota and Neuroinflammation: Relationship between Nasal Flora and Multiple Sclerosis Onset/Progression,PMID_36556408,EXCLUDE,True
The Clinical Profile and Prognostic Factors Influencing Mortality in Patients With Acute Encephalitis Syndrome,PMID_37872913,EXCLUDE,True
"Structural Motifs, Disorder, and the Efficacy of Viral Vaccines",DOI_f89b93b07501,EXCLUDE,True
Strategic and Technical Considerations in Manufacturing Viral Vector Vaccines for the Biomedical Advanced Research and Development Authority Threats,PMID_39852852,EXCLUDE,True
Generation and characterization of a recombinant Newcastle disease virus expressing the red fluorescent protein for use in co-infection studies,PMID_23034005,EXCLUDE,True
Infection at an ecotone: cross‐system foraging increases satellite parasites but decreases core parasites in raccoons,PMID_31260562,EXCLUDE,True
Impact Analysis of SARS-CoV2 on Signaling Pathways during COVID19 Pathogenesis using Codon Usage Assisted Host-Viral Protein Interactions,DOI_2f87aec86271,EXCLUDE,True
Strah od bolesti i smrti – od variola virusa nekad do COVID-19 danas,DOI_7fd2f8e50652,EXCLUDE,True
Susceptibility of domestic swine to experimental infection with SARS-CoV-2,DOI_8c6f5fbac501,EXCLUDE,True
Rapid inactivation and sample preparation for SARS-CoV-2 PCR-based diagnostics using TNA-Cifer Reagent E,PMID_37869655,EXCLUDE,True
"Nipah Virus Detection in <i>Pteropus hypomelanus</i> Bats, Central Java, Indonesia",PMID_40133049,EXCLUDE,True
An Assessment of Epidemiology Capacity in a One Health Team at the Provincial Level in Thailand,PMID_29056738,EXCLUDE,True
Covid-19 katastrofa: Nad knihou Richarda Hortona,DOI_2993c5e344ee,EXCLUDE,True
Bioterrorism; Dual Use of Technology and Role of Law Enforcement to Combat Biological Attack,DOI_63211d816a43,EXCLUDE,True
Nanotechnology‐Based Approach to Combat Pandemic COVID 19: A Review,PMID_34511843,EXCLUDE,True
Numerical Analysis for the Effect of Irresponsible Immigrants on HIV/AIDS Dynamics,DOI_2fefb70adc53,EXCLUDE,True
Newly Designed Poxviral Promoters to Improve Immunogenicity and Efficacy of MVA-NP Candidate Vaccines against Lethal Influenza Virus Infection in Mice,DOI_e1ead10d23f4,EXCLUDE,True
Association between bat-predator species richness and Nipah virus spillover risk in Bangladesh,PMID_41333646,INCLUDE,True
The Role of Host-Generated H2S in Microbial Pathogenesis: New Perspectives on Tuberculosis,PMID_33330130,EXCLUDE,True
The new nutrition science: sustainability and development,PMID_16236214,EXCLUDE,True
Legal analysis of the authority of quarantine officials in handling illegal cattle importation,DOI_6de4a07e65e0,EXCLUDE,True
Editorial: Emerging Infectious and Vector-Borne Diseases: A Global Challenge,PMID_32733830,EXCLUDE,True
Nipah Virus Inhibitor Knowledgebase (NVIK): a combined evidence approach to prioritise small molecule inhibitors,PMID_41287046,EXCLUDE,True
Development of Multi-Epitopes Vaccine against Human Papilloma Virus16 Using the L1 and L2 Proteins as Immunogens,DOI_73e32ab184bd,EXCLUDE,True
Production and Characterization of Monoclonal Antibodies against Formalin-Inactivated Nipah Virus Isolated from the Lungs of a Pig,PMID_14960818,EXCLUDE,True
Immunocompetent hamsters as a model for orthobunyavirus-induced neuroinvasion and neuropathology,PMID_37235549,EXCLUDE,True
A holistic approach in herbicide resistance research and management: from resistance detection to sustainable weed control,PMID_33244093,EXCLUDE,True
<i>Source of Life or Kiss of Death</i>: Revisiting State-Civil Society Dynamics in India during COVID-19 Pandemic,DOI_dbb2c676ed06,EXCLUDE,True
Assessment of foot-and-mouth disease risk areas in mainland China based spatial multi-criteria decision analysis,DOI_5583e8227261,EXCLUDE,True
