title,article_id,ai4epi_fulltext_decision
Effect of remdesivir post-exposure prophylaxis and treatment on pathogenesis of measles in rhesus macaques,PMID_37081035,EXCLUDE
Factors for COVID-19 Infection that Govern the Severity of Illness,DOI_0fe5e490251b,EXCLUDE
A performance of SIR Model in predicting the number of COVID-19 cases in Malaysia based on different phase of COVID-19 outbreaks,DOI_f8c117346189,EXCLUDE
Predicted and Measured Virucidal Efficacies of Microbicides for Emerging and Re-emerging Viruses Associated with WHO Priority Diseases,DOI_bc932696242f,EXCLUDE
Nanoarchitectonics: role of nanomaterials in vaccination strategies for curbing SARs-CoV-2/COVID-19,DOI_0fe4b3433eeb,EXCLUDE
Molecular Mechanism of Action of Repurposed Drugs and Traditional Chinese Medicine Used for the Treatment of Patients Infected With COVID-19: A Systematic Scoping Review,DOI_a37722a80dec,EXCLUDE
Bat Employs a Conserved MDA5 Gene to Trigger Antiviral Innate Immune Responses,PMID_35677039,EXCLUDE
The Epidemic Process in Zoonoses and Sapronoses,DOI_08a24d972cda,EXCLUDE
Current state of viral infectious diseases,DOI_d28285a859ee,EXCLUDE
An open-source molecular diagnostic platform approach for outbreak and epidemic preparedness,PMID_33102172,EXCLUDE
Contribution to pathogenesis of accessory proteins of deadly human coronaviruses,PMID_37197199,EXCLUDE
Public Perceptions of the COVID-19 Pandemic Management in Bangladesh: A Qualitative Exploration,DOI_1f1a971558d7,EXCLUDE
Spatio-temporal dynamics of Hendra virus in Pteropus bats in Australia reveals high evolutionary diversity linked with spillover,DOI_c4063270d0ae,EXCLUDE
Recent Pandemic Outbreak in India- Source and Management Strategy,DOI_6e1290992b94,EXCLUDE
Strong Selectional Forces Fine-Tune CpG Content in Genes Involved in Neurological Disorders as Revealed by Codon Usage Patterns,PMID_35757545,EXCLUDE
SARS coronavirus infection: pathology and pathogenesis of an emerging virus disease,DOI_ffb69be434f8,EXCLUDE
Cross-Hemispheric Genetic Diversity and Spatial Genetic Structure of Callinectes sapidus Reovirus 1 (CsRV1),PMID_36851777,EXCLUDE
"Therapeutic Prospects for Th-17 Cell Immune Storm Syndrome and Neurological Symptoms in COVID-19: Thiamine Efficacy and Safety, In-vitro Evidence and Pharmacokinetic Profile",PMID_32869036,EXCLUDE
Isolation and Molecular Characterisation of Respirovirus 3 in Wild Boar,PMID_37889684,EXCLUDE
Peste des Petits Ruminants Virus Enters Caprine Endometrial Epithelial Cells via the Caveolae-Mediated Endocytosis Pathway,PMID_29497407,EXCLUDE
A Bayesian analysis of birth pulse effects on the probability of detecting Ebola virus in fruit bats,DOI_2f118d53c60e,EXCLUDE
"Exosomal transmission of viruses, a two-edged biological sword",PMID_36691072,EXCLUDE
"The Emerging Role of Complement Lectin Pathway in Trypanosomatids: Molecular Bases in Activation, Genetic Deficiencies, Susceptibility to Infection, and Complement System‐Based Therapeutics",PMID_23533355,EXCLUDE
Nanoscale flow cytometry reveals interpatient variability in HIV protease activity that correlates with viral infectivity and identifies drug-resistant viruses,PMID_33093566,EXCLUDE
A Novel Multi-Stage Rule-Based Information Extraction Framework for Disease Outbreak Detection with Enhanced Geographical Granularity,DOI_f8a6c7801f22,EXCLUDE
Zinc-Based Nanomaterials for Diagnosis and Management of Plant Diseases: Ecological Safety and Future Prospects,PMID_33066193,EXCLUDE
"The Missing Professional Perspective: Medical, Veterinary, and Dual Degree Public Health Student Perceptions of One Health",PMID_34336778,EXCLUDE
Novel broad spectrum virucidal molecules against enveloped viruses,PMID_30532192,EXCLUDE
Immunogenicity of a new gorilla adenovirus vaccine candidate for COVID-19,DOI_0f58c5cb88ca,EXCLUDE
Anti-dengue activity of super critical extract and isolated oleanolic acid of Leucas cephalotes using in vitro and in silico approach,PMID_34496833,EXCLUDE
COVID-19 Infection: Targeting Possibilities for Treatment,PMID_34348019,EXCLUDE
Emerging roles of the Protein Phosphatase 1 (PP1) in the context of viral infections,PMID_38267954,EXCLUDE
Rice Leaf Diseases Detection Using Machine Learning,DOI_44579654c9f3,EXCLUDE
"Bat and Lyssavirus Exposure among Humans in Area that Celebrates Bat Festival, Nigeria, 2010 and 2013",PMID_32568051,EXCLUDE
Daytime behavior of &lt;i&gt;Pteropus vampyrus&lt;/i&gt; in a natural habitat: the driver of viral transmission,PMID_28496012,EXCLUDE
"Enteric Viruses and Bacterial Species from the Faecal Droppings of Bats in Selected Bat Colonies in Ondo State, Nigeria",DOI_c2371c202293,EXCLUDE
Internal RNA 2′O-methylation in the HIV-1 genome counteracts ISG20 nuclease-mediated antiviral effect,PMID_36354007,EXCLUDE
Biodiesel From Used Cooking Oil Using Nipah (Nyypa Fruticans) Skin Ash As A Heterogene Catalyst By Transesterification Process,DOI_94fb2ed6ef1e,EXCLUDE
Designing a Multi-Epitope Subunit Vaccine against VP1 Major Coat Protein of JC Polyomavirus,PMID_37514998,EXCLUDE
Inactivated rabies virus vectored SARS-CoV-2 vaccine prevents disease in a Syrian hamster model,PMID_33765062,EXCLUDE
At least seven distinct rotavirus genotype constellations in bats with evidence of reassortment and zoonotic transmissions,DOI_ab3f0487634a,EXCLUDE
A UV-LED module that is highly effective at inactivating human coronaviruses and HIV-1,PMID_35144624,EXCLUDE
A perspective review of deadly viral diseases: An era of viruses,DOI_878c001f51ea,EXCLUDE
"Pathologic Studies of Fatal Cases in Outbreak of Hand, Foot, and Mouth Disease, Taiwan",DOI_c1f19e69ce30,EXCLUDE
Unexpected similarity between the cytosolic West Nile virus NS3 and the secretory furin-like serine proteinases,PMID_16371006,EXCLUDE
Induction of protective immune response against both PPRV and FMDV by a novel recombinant PPRV expressing FMDV VP1,PMID_24898430,EXCLUDE
Changing attitudes and behaviour towards bats by communities that live close to bat roosts after the 2013 Ebola viral disease outbreak in West Africa,DOI_912fe3a76cd4,EXCLUDE
Three-Week Old Pigs Are Not Susceptible to Productive Infection with SARS-COV-2,PMID_35208863,EXCLUDE
Distinct SARS-CoV-2 RNA fragments activate Toll-like receptors 7 and 8 and induce cytokine release from human macrophages and microglia,PMID_36713399,EXCLUDE
Forecasting the number of cases and deaths from Covid-19,DOI_e3123cee9240,EXCLUDE
Classification of new morbillivirus and jeilongvirus sequences from bats sampled in Brazil and Malaysia,PMID_35781557,EXCLUDE
Polymerase-tagged respiratory syncytial virus reveals a dynamic rearrangement of the ribonucleocapsid complex during infection,PMID_33031461,EXCLUDE
Structure of the N-RNA/P interface indicates mode of L/P recruitment to the nucleocapsid of human metapneumovirus,PMID_37993464,EXCLUDE
Beyond the Headlines: Why Henipaviruses Warrant Our Attention,PMID_40521600,EXCLUDE
Therapeutic equine hyperimmune antibodies with high and broad-spectrum neutralizing activity protect rodents against SARS-CoV-2 infection,PMID_36875106,EXCLUDE
Immunogenicity and Protective Efficacy of an Intranasal Live-attenuated Vaccine Against SARS-CoV-2 in Preclinical Animal Models,DOI_efc64e3eca7c,EXCLUDE
A Review on the Potential Species of the Zingiberaceae Family with Anti-viral Efficacy Towards Enveloped Viruses,DOI_6b5bf26b4f8b,EXCLUDE
"""The Crosstalk between Covid-19 and Autoimmune Diseases: An Overview""",DOI_e6477578cea8,EXCLUDE
A review of qualitative risk assessment in animal health: Suggestions for best practice,PMID_36825234,EXCLUDE
Microbicidal actives with virucidal efficacy against SARS-CoV-2 and other beta- and alpha-coronaviruses: implications for future emerging coronaviruses and other enveloped viruses,DOI_cf7e6be077ec,EXCLUDE
The Manifold Roles of Sphingolipids in Viral Infections,PMID_34658908,EXCLUDE
Induction of transposable element expression is central to innate sensing,DOI_a856d76f3ee0,EXCLUDE
COVID-19 y prevención de brotes,DOI_c4ab2b15aa15,EXCLUDE
The Nipah Virus Scare: Kerala's Swift Response and Lessons Learned,DOI_f5712ef8888c,EXCLUDE
Making diagnostic tests as essential as medicines,PMID_30116599,EXCLUDE
Atomic Resolution Description of the Interaction between the Nucleoprotein and Phosphoprotein of Hendra Virus,PMID_24086133,EXCLUDE
Mining of Marburg Virus Proteome for Designing an Epitope-Based Vaccine,PMID_35911751,EXCLUDE
Positioning zoonotic disease research in forced migration: a systematic literature review of theoretical frameworks and approaches,DOI_14b646e8b8d0,EXCLUDE
Diet-induced changes in metabolism influence immune response and viral shedding dynamics in Jamaican fruit bats,PMID_38077027,EXCLUDE
Autophagy in Negative-Strand RNA Virus Infection,PMID_29487586,EXCLUDE
Foreward: Molecular epidemiology of viral infection in Asia,PMID_15056253,EXCLUDE
Measles Virus Matrix Protein Inhibits Host Cell Transcription,PMID_27551716,EXCLUDE
"Infectome analysis of bat kidneys from Yunnan province, China, reveals novel henipaviruses related to Hendra and Nipah viruses and prevalent bacterial and eukaryotic microbes",PMID_40554741,EXCLUDE
Trust in the Bangladeshi Health System During the COVID-19 Pandemic: A Mixed-Methods Exploration,DOI_7ad66d4ed792,EXCLUDE
"Microbes, Clinical trials, Drug Discovery, and Vaccine Development: The Current Perspectives",DOI_71ef7014ed81,EXCLUDE
COVID-19: a brief review,DOI_3f7cbdaceaa3,EXCLUDE
Infectious and Non Communicable Diseases : Double Burden to Bangladesh,DOI_aa67ae596104,EXCLUDE
"The Occurrence of Blood Disease of Banana in Selangor, Malaysia",DOI_dbf41bd7cb19,EXCLUDE
In silico codon optimization of the variant antigen-encoding genes of diverse strains of Zika Virus,DOI_430533db248f,EXCLUDE
Single-cell sequencing of brain tissues reveal the central nervous system’s susceptibility to SARS-CoV-2 and the drug,PMID_36176453,EXCLUDE
Nucleocapsid Specific Diagnostics for the Detection of Divergent SARS-CoV-2 Variants,PMID_35757714,EXCLUDE
Circulating microRNA profiles of Hendra virus infection in horses,PMID_28785041,EXCLUDE
Intensification des systèmes d’élevage et risques pandémiques,DOI_0b0b96358740,EXCLUDE
Sustainable food systems for optimal planetary health,PMID_29044366,EXCLUDE
A Combined Evidence Approach to Prioritize Nipah Virus Inhibitors,DOI_0045c10936ac,EXCLUDE
"Potential risk of viral transmission from flying foxes to domestic animals and humans on the southern coast of West Java, Indonesia",PMID_28724851,EXCLUDE
Mushroom: a potent source of natural antiviral drugs,DOI_38f4dba9cf78,EXCLUDE
A Combined Evidence Approach to Prioritize Nipah Virus Inhibitors,DOI_9eb61a720b01,EXCLUDE
The Pathway to Publishing: A Guide to Quantitative Writing in the Health Sciences,DOI_29dbc5dd8718,EXCLUDE
Diverse roles of heterogeneous nuclear ribonucleoproteins in viral life cycle,DOI_1c151f6a7e95,EXCLUDE
EMERGING AND RE-EMERGING DISEASES – THE THREAT CONTINUES,DOI_9364248b9789,EXCLUDE
Japanese Encephalitis: Epidemiology and Current Perspectives in Vaccines,DOI_c319de668434,EXCLUDE
Heterologous Protection to COVID-19 with BCG Vaccine: Deciphering the Reality Using Meta-Analysis Approach,DOI_cfcde60c26ef,EXCLUDE
Stability analysis of the corruption dynamics under fractional-order interventions,DOI_4d2381e559ee,EXCLUDE
&lt;p&gt;An Up-to-Date Overview of Therapeutic Agents for the Treatment of COVID-19 Disease&lt;/p&gt;,PMID_33363416,EXCLUDE
Morbillivirus V Proteins Exhibit Multiple Mechanisms to Block Type 1 and Type 2 Interferon Signalling Pathways,PMID_23431397,EXCLUDE
Prevalence and risk factors of posttraumatic stress disorder in COVID-19,DOI_b1a23f2fbedb,EXCLUDE
A Candidate Multi-Epitope Vaccine Against Pathogenic Chandipura Vesiculovirus Identified using Immunoinformatics.,DOI_1ad2ad6ab197,EXCLUDE
COVID-19 and progress in therapeutic approaches: a narrative review,DOI_f1e49720bb00,EXCLUDE
Vesicular stomatitis virus chimeras expressing the Oropouche virus glycoproteins elicit protective immune responses in mice,DOI_cb364da68c17,EXCLUDE
Hydrogen Sulfide Inhibits TMPRSS2 in Human Airway Epithelial Cells: Implications for SARS-CoV-2 Infection,PMID_34572459,EXCLUDE
"Henipaviruses and Fruit Bats, Papua New Guinea",PMID_23750833,EXCLUDE
Structure and assembly of double-headed Sendai virus nucleocapsids,PMID_33888861,EXCLUDE
Impact of Environmental Changes on Mosquitoes and Disease Transmission,DOI_e5ff8888e739,EXCLUDE
Foodborne viruses — an emerging pathogens,DOI_c3b73138df9f,EXCLUDE
A Scalable Topical Vectored Vaccine Candidate Against SARS-CoV-2,DOI_cfbb24897acd,EXCLUDE
Management of the COVID-19 pandemic in Kerala through the lens of state capacity and clientelism,DOI_b3f9e805e7c1,EXCLUDE
&lt;p&gt;Establishment and Evaluation of a Novel Method Based on Loop-Mediated Isothermal Amplification for the Rapid Diagnosis of Thalassemia Genes&lt;/p&gt;,PMID_32308513,EXCLUDE
HIV and SARS-CoV-2 Co-Infection: What are the Risks?,PMID_34611416,EXCLUDE
Joint External Evaluation scores and communicable disease deaths: An ecological study on the difference between epidemics and pandemics,PMID_36962712,EXCLUDE
The oligomeric assembly of galectin-11 is critical for anti-parasitic activity in sheep (Ovis aries),DOI_8bd3e93d129d,EXCLUDE
Bats of the subtropical climate zone of the Krasnodar Territory of Russia as a possible reservoir of zoonotic viral infections,PMID_33993681,EXCLUDE
Identifying Effective Antiviral Drugs Against SARS-CoV-2 by Drug Repositioning Through Virus-Drug Association Prediction,PMID_33193695,EXCLUDE
Evidence for the interaction of the human metapneumovirus G and F proteins during virus-like particle formation,PMID_24067107,EXCLUDE
"Contagion Went Viral: Microbiology, Entertainment Media and the Public Understanding of Science",DOI_988ae6eeaf2a,EXCLUDE
Developing an empirical model for spillover and emergence: Orsay virus host range in <i>Caenorhabditis</i>,DOI_9a5c8aa68be3,EXCLUDE
"Pre-COVID-19 knowledge, attitude and practice among nurses towards infection prevention and control in Bangladesh: A hospital-based cross-sectional survey",PMID_36454785,EXCLUDE
A time of decline: an eco-anthropological and ethnohistorical investigation of mpox in the Central African Republic,DOI_561ad5368b73,EXCLUDE
Wildlife Tuberculosis in Southeast Asia: A Less Known Potential Hot-Spots and Issues in Disease Surveillance and Management,DOI_95613b51d61c,EXCLUDE
New journal selection for quantitative survey of infectious disease research: application for Asian trend analysis,PMID_19804650,EXCLUDE
Biosafety Measures for the Laboratories Engaged in the Diagnosis/Research of SARS-CoV-2,DOI_f3193779a1ed,EXCLUDE
Single dose recombinant VSV based vaccine elicits robust and durable neutralizing antibody against Hantaan virus,PMID_38341504,EXCLUDE
Hendra virus fusion protein transmembrane domain contributes to pre-fusion protein stability,PMID_28213515,EXCLUDE
Therapeutic Options Against the New Coronavirus: Updated Clinical and Laboratory Evidences,PMID_33043030,EXCLUDE
Henipavirus sero-surveillance in horses and pigs from Northern Nigeria,DOI_d8be478a1f8e,EXCLUDE
Comprehensive Genomics Investigation of Neboviruses Reveals Distinct Codon Usage Patterns and Host Specificity,PMID_38674640,EXCLUDE
The efficacy of binary ethylenimine-inactivated vaccines of Gianyar-1/AK/2014 virulent strain in protecting chickens against Tabanan-1/ARP/2017 virulent Newcastle disease virus isolates,PMID_31439989,EXCLUDE
Origin of SARS-CoV-2: What Do We Know So Far,DOI_736531087178,EXCLUDE
"Nullbasic, a Potent Anti-HIV Tat Mutant, Induces CRM1-Dependent Disruption of HIV Rev Trafficking",PMID_23251541,EXCLUDE
Controlled Delivery of Vancomycin via Charged Hydrogels,PMID_26760034,EXCLUDE
DOI_01ab19abeffb,DOI_01ab19abeffb,EXCLUDE
"Synthesis, Molecular Docking Study, and Cytotoxicity Evaluation of Some Novel 1,3,4-Thiadiazole as Well as 1,3-Thiazole Derivatives Bearing a Pyridine Moiety",PMID_36234908,EXCLUDE
The (im)morality of disease names,DOI_fe0beb806107,EXCLUDE
Lyssavirus P-protein selectively targets STAT3-STAT1 heterodimers to modulate cytokine signalling,PMID_32903273,EXCLUDE
Endothelial and Inflammation Biomarker Profiles at Diagnosis Reflecting Clinical Heterogeneity and Serving as a Prognostic Tool for Treatment Response in Two Independent Cohorts of Patients With Juvenile Dermatomyositis,PMID_32103637,EXCLUDE
Phytoplasmas–The “Crouching Tiger” Threat of Australian Plant Pathology,PMID_28491068,EXCLUDE
Revised Korean Society of Infectious Diseases/National Evidence-based Healthcarea Collaborating Agency Guidelines on the Treatment of Patients with COVID-19,PMID_34409790,EXCLUDE
Pros and Cons of Infectious Outbreak and Pandemic Driven Ruralisation,DOI_35ae3599ade6,EXCLUDE
Interaction of HnRNP F with the guanine-rich segments in viral antigenomic RNA enhances porcine reproductive and respiratory syndrome virus-2 replication,PMID_35570267,EXCLUDE
Highlighting the 'blood-nerve barrier' in virology research,PMID_29521100,EXCLUDE
"Considerations for mRNA Product Development, Regulation and Deployment Across the Lifecycle",PMID_40432085,EXCLUDE
"sNebula, a network-based algorithm to predict binding between human leukocyte antigens and peptides",PMID_27558848,EXCLUDE
Tuberculosis behind bars in Latin America and Caribbean: A growing public health crisis,DOI_1bea396729a4,EXCLUDE
Role of local self-governments in control of COVID-19 in Kerala: an exploratory study,DOI_bd8333e888de,EXCLUDE
Editorial: Viral emerging and re-emerging diseases: basic understanding and future intervention strategies,PMID_38559347,EXCLUDE
Phase transition and amyloid formation by a viral protein as an additional molecular mechanism of virus-induced cell toxicity,DOI_8cd780920075,EXCLUDE
Antiviral effects of interferon-stimulated genes in bats,PMID_37661999,EXCLUDE
Emerging Trends of Viral Zoonoses: A Problem Needs Solution,DOI_8d998624801b,EXCLUDE
Development of off-the-shelf hematopoietic stem cell-engineered invariant natural killer T cells for COVID-19 therapeutic intervention,PMID_35313965,EXCLUDE
"Sensitivity of Bacteria, Protozoa, Viruses, and Other Microorganisms to Ultraviolet Radiation",PMID_39081635,EXCLUDE
"Multiple Roles of 25-Hydroxycholesterol in Lipid Metabolism, Antivirus Process, Inflammatory Response, and Cell Survival",PMID_33274010,EXCLUDE
<i>Aedes aegypti</i> (Aag2)-derived clonal mosquito cell lines reveal the impact of pre-existing persistent infection with the insect-specific bunyavirus Phasi Charoen-like virus on arbovirus replication,DOI_343da710b9fc,EXCLUDE
Alpha Interferon Restricts Human T-Lymphotropic Virus Type 1 and 2 <i>De Novo</i> Infection through PKR Activation,PMID_24089560,EXCLUDE
Galectin Regulation of Host Microbial Interactions,DOI_589fa8ebbda9,EXCLUDE
The Nucleoprotein and Phosphoprotein of Measles Virus,PMID_31496998,EXCLUDE
Infectious Diseases in Asia,DOI_5d97309bfc79,EXCLUDE
Poorly Conserved P15 Proteins of Cileviruses Retain Elements of Common Ancestry and Putative Functionality: A Theoretical Assessment on the Evolution of Cilevirus Genomes,PMID_34804105,EXCLUDE
"Mode of transmission of COVID-19, Oral Manifestations, Precautionary Measures/Clinical Strategies and Treatment Considerations in dentistry",DOI_29a4b20cb6ce,EXCLUDE
COVID-19 Vaccine Development and Administration in India,DOI_589f0272d786,EXCLUDE
Epilepsy and Neurodevelopmental Outcomes in Children With Etiologically Diagnosed Central Nervous System Infections: A Retrospective Cohort Study,PMID_31156546,EXCLUDE
Solution and Crystallographic Structures of the Central Region of the Phosphoprotein from Human Metapneumovirus,PMID_24224051,EXCLUDE
Nipah Virus: A Review,DOI_626c034eb131,EXCLUDE
Recombinant lentogenic Newcastle disease virus expressing Ebola virus GP infects cells independently of exogenous trypsin and uses macropinocytosis as the major pathway for cell entry,PMID_24209904,EXCLUDE
Ecological approach for zoonosis-consideration of infectious disease risk from the view point of biological diversity,DOI_51296c778375,EXCLUDE
Feline Morbillivirus: Clinical Relevance of a Widespread Endemic Viral Infection of Cats,PMID_37896864,EXCLUDE
A Short Review on Nipah Virus,DOI_6c06000ec175,EXCLUDE
Coronavirus Infections in Animals: Risks of Direct and Reverse Zoonoses,PMID_36091853,EXCLUDE
"Eje Renina Angiotensina, Enzima Convertidora de Angiotensina 2 y Coronavirus",DOI_0163db993118,EXCLUDE
A single strand RNA impacts global DNA,DOI_96e166818d6e,EXCLUDE
Possibility of Faecal-Oral Transmission of Novel Coronavirus (SARS-CoV-2) via Consumption of Contaminated Foods of Animal Origin: A Hypothesis,DOI_6d1f1f278add,EXCLUDE
Global Infectious Diseases in January 2023: Monthly Analysis,DOI_e51bb7084daa,EXCLUDE
"Evaluation of the Replication, Pathogenicity, and Immunogenicity of Avian Paramyxovirus (APMV) Serotypes 2, 3, 4, 5, 7, and 9 in Rhesus Macaques",PMID_24130713,EXCLUDE
Immunogenicity and efficacy of the COVID-19 candidate vector vaccine MVA SARS 2 S in preclinical vaccination,DOI_505b91c37a0a,EXCLUDE
Mammalian Cell-Derived Respiratory Syncytial Virus-Like Particles Protect the Lower as well as the Upper Respiratory Tract,PMID_26172453,EXCLUDE
Autoimmune causes of encephalitis syndrome in Thailand: prospective study of 103 patients,PMID_24139084,EXCLUDE
Transcriptional analysis of viral mRNAs reveals common transcription patterns in cells infected by five different filoviruses,PMID_30071116,EXCLUDE
Functional and antigenic constraints on the Nipah virus fusion protein,PMID_41279479,EXCLUDE
Three genetically distinct ferlaviruses have varying effects on infected corn snakes (Pantherophis guttatus),PMID_31163032,EXCLUDE
Covid-19 and Semi-Periphery,DOI_7f7acd9f95ac,EXCLUDE
Development and validation of an immunoperoxidase antigen detection test for improved diagnosis of rabies in Indonesia,PMID_29131859,EXCLUDE
Consequences of Pathogen Lists: Why Some Diseases May Continue to Plague Us,PMID_30652662,EXCLUDE
Inequality: The Dangers of Meat Haves and Have-Nots in a Nicotinamide-Adenine-Dinucleotide World,DOI_07844c5e4816,EXCLUDE
A Novel Rabies Vaccine Based on a Recombinant Bovine Herpes Virus Type 1 Expressing Rabies Virus Glycoprotein,PMID_35755997,EXCLUDE
Binding site analysis of potential protease inhibitors of COVID-19 using AutoDock,DOI_cf7f74a7ef91,EXCLUDE
The Convention on Animal Protection: The Missing Link in a One Health Global Strategy for Pandemic Prevention,DOI_fd99c58653e9,EXCLUDE
Immunogenicity of a recombinant hemagglutinin neuraminidase-&lt;i&gt;Porcine rubulavirus&lt;/i&gt; produced by &lt;i&gt;Escherichia coli&lt;/i&gt; of &lt;i&gt;Porcine rubulavirus&lt;/i&gt; gives protective immunity of litter after challenge,PMID_36273875,EXCLUDE
How human behavior will lead to the next pandemic,PMID_34702424,EXCLUDE
Role of Diagnostic procedures in managing human Bacterial infections: A comprehensive overview,DOI_612c4c0307d1,EXCLUDE
An in silico approach for structural and functional annotation of matrix protein of Nipah henipavirus: A protein functional analysis,DOI_df1e601edd0b,EXCLUDE
"Evaluation of the interaction between potent small molecules against the Nipah virus Glycoprotein in Malaysia and Bangladesh strains, accompanied by the human Ephrin-B2 and Ephrin-B3 receptors; a simulation approach",DOI_be22037a8c52,EXCLUDE
"Livestock Development in Hanoi City, Vietnam—Challenges and Policies",PMID_33134331,EXCLUDE
"KNOWLEDGE, ATTITUDE, AND PRACTICE REGARDING COVID-19 AMONG PRIMARY SCHOOL STUDENTS IN KEDAH, MALAYSIA: A CROSS-SECTIONAL STUDY",DOI_aaaaf12f06db,EXCLUDE
Role of Multisector Partnerships in Controlling Emerging Zoonotic Diseases,PMID_22289146,EXCLUDE
Zoonoses and Wildlife: One Health Approach,DOI_33098692c485,UNCLEAR
Structure and design of Langya virus glycoprotein antigens,PMID_37645760,EXCLUDE
"Natural or Deliberate Outbreak in Pakistan: How to Prevent or Detect and Trace its Origin: Biosecurity, Surveillance, Forensics",PMID_24942803,EXCLUDE
Emerging swine diseases and infections: an increasing zoonotic threat,DOI_d2577ee69828,EXCLUDE
Antiviral lectin Q-Griffithsin suppresses fungal infection in murine models of vaginal candidiasis,PMID_36329822,EXCLUDE
Le virus SARS-CoV-2 n’a pas « d’origine »,PMID_35766859,EXCLUDE
"First case report on the occurrence of <i>Trypanosoma evansi</i> in a Siam B Mare in Kelantan, Malaysia",PMID_33161648,EXCLUDE
Polymerase Chain Reaction for Phytoplasmas Detection,DOI_5f1347e0d984,EXCLUDE
Two mutations in the HR2 region of Newcastle disease virus fusion protein with a cleavage motif “RRQRRL” are critical for fusogenic activity,PMID_28946881,EXCLUDE
Phylogenetic Analysis of Fusarium oxysporum f. sp. cubense Associated with Fusarium Wilt of Bananas from Peninsular Malaysia,DOI_d9d4ffd492fe,EXCLUDE
Bat anthropogenic roosting ecology influences taxonomic and geographic predictions of zoonotic risk,DOI_c16dea45e544,EXCLUDE
Use of live attenuated recombinant Newcastle disease virus carrying avian paramyxovirus 2 HN and F protein genes to enhance immune responses against species A rotavirus VP6 protein,PMID_38317245,EXCLUDE
Importance of Community Awareness of the Nipah Virus,DOI_f784a304e21f,EXCLUDE
Small Particle Aerosol Exposure of African Green Monkeys to MERS-CoV as a Model for Highly Pathogenic Coronavirus Infection,DOI_d6a8da4b82bb,EXCLUDE
Experimental Infection of Mice with Avian Paramyxovirus Serotypes 1 to 9,DOI_4f8e8cf9b93b,EXCLUDE
Novel <i>Mycobacterium tuberculosis</i> Complex Genotype Related to <i>M. caprae</i>,PMID_35731170,EXCLUDE
"Remdesivir, Renal Function and Short-Term Clinical Outcomes in Elderly COVID-19 Pneumonia Patients: A Single-Centre Study",PMID_34113086,EXCLUDE
Analysis of SARS-CoV-2 synonymous codon usage evolution throughout the COVID-19 pandemic,DOI_8fc08a78e86d,EXCLUDE
The role of N-linked glycosylation in proteolytic processing and cell surface transport of the Cedar virus fusion protein,PMID_35999637,EXCLUDE
Identification and characterization of short leader and trailer RNAs synthesized by the Ebola virus RNA polymerase,PMID_34699554,EXCLUDE
Safety of snake antivenom immunoglobulins: Efficacy of viral inactivation in a complete downstream process,PMID_23804299,EXCLUDE
Clinical cholera surveillance sensitivity in Bangladesh and implications for large-scale disease control,DOI_4cf6c20ca6a7,EXCLUDE
Molecular and Phylogenetic Characterization of Cytokine Genes from Seba's Short-Tailed Bat (Carollia perspicillata),DOI_2049cade1c2f,EXCLUDE
Attenuated viral strains of priority pathogens for potential use in controlled human infection model studies: A scoping review,DOI_d3f15ba267fb,EXCLUDE
"Ten golden lessons from Republic of China (Taiwan), the best country to save lives during 300 days battle against Covid-19",DOI_54d88aa2e287,EXCLUDE
"Epithelial cell lines of the cotton rat (Sigmodon hispidus) are highly susceptible in vitro models to zoonotic Bunya-, Rhabdo-, and Flaviviruses",PMID_27142375,EXCLUDE
"Andrographolides as Antiviral Agents: Insights into Mechanisms, Modifications, and Delivery Innovations",DOI_f7dd99d73cc4,EXCLUDE
A Strategy to Prevent and Control Zoonoses?,PMID_32596894,EXCLUDE
Risk of Swine influenza for veterinary medicine and human health in Ukraine,DOI_4f08e6ba2665,EXCLUDE
Interaction of Chandipura Virus N and P Proteins: Identification of Two Mutually Exclusive Domains of N Involved in Interaction with P,PMID_22485180,EXCLUDE
A conserved motif in <i>Henipavirus</i> P/V/W proteins drives the fibrillation of the W protein from Hendra virus,PMID_40100133,EXCLUDE
Modified Newcastle Disease virus as an improved vaccine vector against Simian Immunodeficiency virus,PMID_29895833,EXCLUDE
Emerging zoonotic viral diseases and preventive strategies with Islamic perspectives of halal foods,DOI_a5b160da258f,EXCLUDE
A Minireview of the Promising Drugs and Vaccines in Pipeline for the Treatment of COVID-19 and Current Update on Clinical Trials,PMID_34179072,EXCLUDE
Boosting the Performance of Artificial Intelligence-Driven Models in Predicting COVID-19 Mortality in Ethiopia,PMID_36832146,EXCLUDE
The Biosafety Level 3 (BSL-3) Laboratory Readiness for Emerging Pathogens: A Review Study,DOI_cd0ca8948d8c,EXCLUDE
A potent virucidal activity of functionalized TiO2 nanoparticles adsorbed with flavonoids against SARS-CoV-2,PMID_35951081,EXCLUDE
Effectiveness of Structured Teaching Program on Knowledge and Attitude Regarding Nipah Virus Infection and Its Prevention,DOI_b25045865362,INCLUDE
Opportunities for Refinement of Non-Human Primate Vaccine Studies,PMID_33808708,EXCLUDE
The Covid-19 and its Impact on Human Life: An Empirical Study,DOI_a900e88be1de,EXCLUDE
Inhibitors of signal peptide peptidase and subtilisin/kexin-isozyme 1 inhibit Ebola virus glycoprotein-driven cell entry by interfering with activity and cellular localization of endosomal cathepsins,PMID_30973897,EXCLUDE
"Estimated Cases Averted by COVID-19 Digital Exposure Notification, Pennsylvania, USA, November 8, 2020–January 2, 2021",PMID_36639132,EXCLUDE
